Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000010867570_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.010868,2000.010978,inf,1,7,2343.0,"0.007663753805745297,0.007663753805745297",0.007664,2.396369,inf,22,22
2000021736312_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.021736,2000.022086,inf,2,7,2343.0,"0.0026547294278017404,0.010618917711206962,0.007663753805745297",0.006979,2.396369,inf,22,22
2000032610211_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.03261,2000.03272,inf,2,7,2343.0,"0.0026547294278017404,0.010618917711206962,0.007663753805745297",0.006979,2.396369,inf,22,22
2000043482446_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.043482,2000.043632,0.070561,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000054352676_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.054353,2000.054643,0.05969,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000065223076_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.065223,2000.0668,0.05093,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000076088869_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.076089,2000.076279,0.040064,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000086958973_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.086959,2000.087009,0.031224,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000097833210_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.097833,2000.098063,0.02035,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000108699153_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.108699,2000.109985,0.010554,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000119564143_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.119564,2000.119694,0.003688,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000130435595_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.130436,2000.130606,0.003647,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000141304079_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.141304,2000.141614,0.003787,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000152175485_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.152175,2000.152465,0.003348,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000163043790_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.163044,2000.163174,0.003427,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000173915305_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.173915,2000.174185,0.003528,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000184783633_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.184784,2000.184934,0.003487,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000195648591_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.195649,2000.195739,0.003247,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000206519943_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.20652,2000.20657,0.003287,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000217386670_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.217387,2000.217617,0.003627,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000228254175_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.228254,2000.228424,0.003588,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000239125773_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.239126,2000.239436,0.003387,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000249998621_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.249999,2000.250149,0.003367,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000260869955_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.26087,2000.26108,0.003567,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000271743165_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.271743,2000.271873,0.003268,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000282611974_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.282612,2000.282722,0.003367,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
