File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_4-0_1\Flow_Node0-Node5.csv,1,24400,23552,0.9652459016393443,1.5173885119735053,29503,94220,4.0,1.0,1.0,0,0,0,0,0,0,0,Flow_Node0-Node5
Mean,,24400.0,23552.0,0.9652459016393443,1.5173885119735053,29503.0,94220.0,4.0,1.0,1.0,0.0,,,,,,,
Median,,24400.0,23552.0,0.9652459016393443,1.5173885119735053,29503.0,94220.0,4.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
