Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000004102260_Node0_Node5_Zero,2000.004102,2000.03519,1,RetryLimit,0,0,nan
2000008204855_Node0_Node5_Zero,2000.008205,2000.039025,0,,0,7.572525408e-13,0
2000012305962_Node0_Node5_Zero,2000.012306,2000.039025,0,,0,7.572525408e-13,0
2000016408879_Node0_Node5_Zero,2000.016409,2000.040935,0,,0,7.572525408e-13,0
2000020508533_Node0_Node5_Zero,2000.020509,2000.040935,0,,0,7.572525408e-13,0
2000024611191_Node0_Node5_Zero,2000.024611,2000.042845,0,,0,7.572525408e-13,0
2000028711201_Node0_Node5_Zero,2000.028711,2000.042845,0,,0,7.572525408e-13,0
2000032809122_Node0_Node5_Zero,2000.032809,2000.044795,0,,0,7.572525408e-13,0
2000036911820_Node0_Node5_Zero,2000.036912,2000.044795,0,,0,7.572525408e-13,0
2000041008487_Node0_Node5_Zero,2000.041008,2000.047069,0,,0,7.572525408e-13,0
2000045106417_Node0_Node5_Zero,2000.045106,2000.051101,0,,0,7.572525408e-13,0
2000049207372_Node0_Node5_Zero,2000.049207,2000.051101,0,,0,7.572525408e-13,0
2000053303894_Node0_Node5_Zero,2000.053304,2000.054841,0,,0,7.572525408e-13,0
2000057402956_Node0_Node5_Zero,2000.057403,2000.058951,0,,0,7.572525408e-13,0
2000061505660_Node0_Node5_Zero,2000.061506,2000.062679,0,,0,7.572525408e-13,0
2000065599113_Node0_Node5_Zero,2000.065599,2000.066773,0,,0,7.572525408e-13,0
2000069693691_Node0_Node5_Zero,2000.069694,2000.070787,0,,0,7.572525408e-13,0
2000073795498_Node0_Node5_Zero,2000.073795,2000.074869,0,,0,7.572525408e-13,0
2000077890440_Node0_Node5_Zero,2000.07789,2000.079623,0,,0,7.572525408e-13,0
2000081989873_Node0_Node5_Zero,2000.08199,2000.083203,0,,0,7.572525408e-13,0
2000086084391_Node0_Node5_Zero,2000.086084,2000.087278,0,,0,7.572525408e-13,0
2000090180387_Node0_Node5_Zero,2000.09018,2000.091414,0,,0,7.572525408e-13,0
2000094282963_Node0_Node5_Zero,2000.094283,2000.095376,0,,0,7.572525408e-13,0
2000098379020_Node0_Node5_Zero,2000.098379,2000.100292,0,,0,7.572525408e-13,0
2000102477127_Node0_Node5_Zero,2000.102477,2000.110456,0,,89,7.572525408e-13,0
2000106576302_Node0_Node5_Zero,2000.106576,2000.116247,0,,175,7.572525408e-13,0
2000110670802_Node0_Node5_Zero,2000.110671,2000.116247,0,,175,7.572525408e-13,0
2000114769327_Node0_Node5_Zero,2000.114769,2000.135514,0,,534,7.572525408e-13,0
2000118869493_Node0_Node5_Zero,2000.118869,2000.135514,0,,534,7.572525408e-13,0
2000122965700_Node0_Node5_Zero,2000.122966,2000.141233,0,,401,7.572525408e-13,0
2000127066193_Node0_Node5_Zero,2000.127066,2000.141233,0,,219,7.572525408e-13,0
2000131166456_Node0_Node5_Zero,2000.131166,2000.143163,0,,27,7.572525408e-13,0
2000135263730_Node0_Node5_Zero,2000.135264,2000.143163,0,,0,7.572525408e-13,0
2000139360778_Node0_Node5_Zero,2000.139361,2000.148121,0,,178,7.572525408e-13,0
2000143454198_Node0_Node5_Zero,2000.143454,2000.150131,0,,176,7.572525408e-13,0
2000147548537_Node0_Node5_Zero,2000.147549,2000.150131,0,,0,7.572525408e-13,0
2000151646405_Node0_Node5_Zero,2000.151646,2000.155037,0,,106,7.572525408e-13,0
2000155748564_Node0_Node5_Zero,2000.155749,2000.158441,0,,69,7.572525408e-13,0
