Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000010869845_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.01087,2000.01104,0.00808,4,0,2343.0,"0.0019159384514363241,0.0019159384514363241,0.0019159384514363241,0.0019159384514363241",0.001916,2.396369,2.396369,11,11
2000021738741_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.021739,2000.022089,0.00812,4,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000032603405_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.032603,2000.032873,0.008141,4,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000043468985_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.043469,2000.043779,0.00816,4,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000054338085_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.054338,2000.054448,0.00786,4,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000065203890_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.065204,2000.065374,0.00792,4,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000076070763_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.076071,2000.076241,0.00794,4,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000086944150_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.086944,2000.087054,0.00792,4,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000097816197_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.097816,2000.098146,0.00812,4,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000108686152_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.108686,2000.108736,0.00782,4,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
