Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000010871129_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.010871,2000.011121,inf,1,7,2343.0,"0.030655015222981186,0.030655015222981186",0.030655,2.396369,inf,22,22
2000021743119_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.021743,2000.022852,inf,2,7,2343.0,"0.010618917711206962,0.04247567084482785,0.030655015222981186",0.027917,2.396369,inf,22,22
2000032611709_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.032612,2000.032944,inf,2,7,2343.0,"0.010618917711206962,0.04247567084482785,0.030655015222981186",0.027917,2.396369,inf,22,22
2000043481230_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.043481,2000.043531,0.106601,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000054348535_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.054349,2000.05552,0.095733,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000065221759_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.065222,2000.065392,0.08675,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000076090933_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.076091,2000.076381,0.075881,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000086958794_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.086959,2000.087318,0.067163,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000097828525_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.097829,2000.098173,0.056293,3,1,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000108699715_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.1087,2000.110455,0.049585,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000119564777_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.119565,2000.119795,0.03872,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000130437581_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.130438,2000.130508,0.029917,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000141303237_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.141303,2000.141573,0.019052,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000152173399_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.152173,2000.154254,0.009412,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000163039791_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.16304,2000.16331,0.003296,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000173908108_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.173908,2000.174118,0.003336,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000184772772_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.184773,2000.185123,0.003576,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000195637999_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.195638,2000.195928,0.003656,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000206502995_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.206503,2000.206713,0.003536,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000217371538_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.217372,2000.217662,0.003455,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000228238571_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.228239,2000.228509,0.003675,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000239110769_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.239111,2000.239261,0.003316,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000249981494_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.249981,2000.250131,0.003596,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000260852716_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.260853,2000.261203,0.003675,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000271718633_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.271719,2000.271889,0.003515,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000282589656_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.28259,2000.28268,0.003095,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000293456391_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.293456,2000.293506,0.003416,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000304327226_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.304327,2000.304417,0.003576,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000315201509_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.315202,2000.315272,0.003355,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000326070752_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.326071,2000.326401,0.003495,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000336937708_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.336938,2000.336988,0.003335,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000347804097_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.347804,2000.347954,0.003336,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000358670826_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.358671,2000.358821,0.003436,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000369541777_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.369542,2000.369712,0.003716,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000380412339_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.380412,2000.380562,0.003496,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000391286502_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.391287,2000.391477,0.003535,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000402155659_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.402156,2000.402226,0.003375,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000413022340_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.413022,2000.413072,0.003396,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000423893289_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.423893,2000.424003,0.003356,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000434757990_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.434758,2000.434988,0.003416,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000445628570_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.445629,2000.445899,0.003375,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000456496290_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.456496,2000.456666,0.003696,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000467365524_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.467366,2000.467636,0.003555,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000478235727_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.478236,2000.478506,0.003455,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000489105055_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.489105,2000.489195,0.003096,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000499972741_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.499973,2000.500063,0.003335,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000510838558_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.510839,2000.511129,0.003675,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000521709712_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.52171,2000.52206,0.003775,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000532582698_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.532583,2000.532673,0.003235,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000543448516_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.543449,2000.543759,0.003695,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000554316918_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.554317,2000.554567,0.003836,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000565185553_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.565186,2000.565496,0.003575,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
