Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,1,0,0,0,0,0,1,1,0,0,369,369,0,0,0,0,0
Node1,0,7,0,0,369,369,7,7,369,369,365,368,0,0,0,0,0
Node2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node3,0,7,8,8,365,368,7,14,365,368,361,366,0,0,0,0,0
Node4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node5,0,0,8,16,361,366,0,0,361,366,0,0,0,0,0,0,0
Node6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
