Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2056.1-2057.1,236,230,0.9745762711864406,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2057.1-2058.1,238,234,0.9831932773109243,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2058.1-2059.1,230,232,1.008695652173913,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2059.1-2060.1,244,238,0.9754098360655737,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2060.1-2061.1,224,236,1.0535714285714286,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2061.1-2062.1,236,236,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2062.1-2063.1,232,230,0.9913793103448276,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2063.1-2064.1,240,234,0.975,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2064.1-2065.1,234,236,1.0085470085470085,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2065.1-2066.1,226,230,1.0176991150442478,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2066.1-2067.1,232,238,1.0258620689655173,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2067.1-2068.1,234,228,0.9743589743589743,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2068.1-2069.1,238,230,0.9663865546218487,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2069.1-2070.1,238,234,0.9831932773109243,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2070.1-2071.1,238,233,0.9789915966386554,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2071.1-2072.1,238,234,0.9831932773109243,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2072.1-2073.1,238,234,0.9831932773109243,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2073.1-2074.1,238,236,0.9915966386554622,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2074.1-2075.1,238,225,0.9453781512605042,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2075.1-2076.1,234,235,1.0042735042735043,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2076.1-2077.1,234,228,0.9743589743589743,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2077.1-2078.1,234,228,0.9743589743589743,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2078.1-2079.1,236,232,0.9830508474576272,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2079.1-2080.1,240,238,0.9916666666666667,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
2080.1-2081.1,240,232,0.9666666666666667,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_8-0_1\Flow_Node0-Node5.csv
