Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000010864858_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.010865,2000.011055,0.010045,5,0,2343.0,"0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297,0.007663753805745297",0.007664,2.396369,2.396369,11,11
2000021731737_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.021732,2000.021922,0.010084,5,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000032605390_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.032605,2000.032835,0.010185,5,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000043479153_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.043479,2000.043769,0.009965,5,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000054348161_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.054348,2000.054558,0.010045,5,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000065213999_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.065214,2000.065444,0.010245,5,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000076084050_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.076084,2000.076414,0.009945,5,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000086955392_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.086955,2000.087165,0.010285,5,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000097822156_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.097822,2000.097912,0.010065,5,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000108691804_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.108692,2000.108842,0.010145,5,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000119562216_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.119562,2000.119912,0.010005,5,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
