File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_large_2400_4-0_0\Flow_Node0-Node5.csv,1,24401,9450,0.387279209868448,1.803055997989418,30893,52700,4.0,1.0,1.0,0,0,0,0,0,0,0,Flow_Node0-Node5
Mean,,24401.0,9450.0,0.387279209868448,1.803055997989418,30893.0,52700.0,4.0,1.0,1.0,0.0,,,,,,,
Median,,24401.0,9450.0,0.387279209868448,1.803055997989418,30893.0,52700.0,4.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
