Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000010870646_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.010871,2000.011141,0.00838,4,0,2343.0,"0.030655015222981186,0.030655015222981186,0.030655015222981186,0.030655015222981186",0.030655,2.396369,2.396369,11,11
2000021744442_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.021744,2000.021874,0.008181,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000032614883_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.032615,2000.032925,0.00806,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000043483440_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.043483,2000.043593,0.008161,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000054357321_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.054357,2000.054447,0.008161,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000065225183_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.065225,2000.065415,0.00824,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000076092700_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.076093,2000.076383,0.00806,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000086962157_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.086962,2000.087172,0.00846,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000097829753_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.09783,2000.09818,0.00804,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000108700989_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.108701,2000.108851,0.00782,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000119566184_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.119566,2000.119616,0.00812,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000130433725_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.130434,2000.130784,0.00852,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000141298830_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.141299,2000.141369,0.0078,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000152164171_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.152164,2000.152514,0.00828,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000163037386_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.163037,2000.163247,0.008181,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000173903815_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.173904,2000.174014,0.00808,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000184777060_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.184777,2000.185007,0.00794,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000195649049_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.195649,2000.195739,0.00786,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000206519254_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.206519,2000.206789,0.00792,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000217391358_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.217391,2000.217601,0.008061,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000228260138_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.22826,2000.22861,0.0082,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000239126624_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.239127,2000.239257,0.00796,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000249999299_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.249999,2000.250069,0.007881,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000260866174_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.260866,2000.260976,0.0078,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000271738704_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.271739,2000.271869,0.008,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000282611304_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.282611,2000.282801,0.007821,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000293476923_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.293477,2000.293767,0.00818,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000304348864_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.304349,2000.304619,0.00824,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000315216369_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.315216,2000.315526,0.008201,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000326083830_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.326084,2000.326154,0.00796,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000336955912_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.336956,2000.337226,0.00808,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000347830019_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.34783,2000.34812,0.00802,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000358702456_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.358702,2000.358772,0.008041,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000369576032_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.369576,2000.369886,0.008,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000380448822_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.380449,2000.380699,0.0081,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000391322841_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.391323,2000.391593,0.00796,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000402191335_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.402191,2000.402281,0.008061,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000413060367_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.41306,2000.41317,0.007861,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000423930444_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.42393,2000.4242,0.008361,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000434795751_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.434796,2000.435046,0.00796,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000445664403_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.445664,2000.445934,0.008121,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000456535578_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.456536,2000.456706,0.00808,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000467404764_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.467405,2000.467515,0.00804,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000478277592_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.478278,2000.478328,0.00776,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000489148950_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.489149,2000.489379,0.008,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000500014426_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.500014,2000.500304,0.008021,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000510888095_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.510888,2000.511158,0.00826,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000521755622_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.521756,2000.521966,0.00778,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000532628933_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.532629,2000.532779,0.00806,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000543497051_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.543497,2000.543767,0.00818,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000554371034_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.554371,2000.554621,0.00824,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000565240073_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.56524,2000.56549,0.00822,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000576110341_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.57611,2000.57646,0.008041,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000586976899_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.586977,2000.587287,0.00794,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000597844305_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.597844,2000.597894,0.007821,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000608710396_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.60871,2000.60896,0.008141,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000619580956_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.619581,2000.619631,0.00804,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000630450599_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.630451,2000.630641,0.0079,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000641320203_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.64132,2000.64159,0.00806,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000652191733_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.652192,2000.652542,0.00818,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000663056843_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.663057,2000.663287,0.00814,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000673926912_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.673927,2000.674157,0.00838,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000684791756_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.684792,2000.685142,0.00826,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000695659712_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.69566,2000.69597,0.00816,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000706531830_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.706532,2000.706742,0.0079,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000717399183_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.717399,2000.717469,0.00786,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000728265575_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.728266,2000.728336,0.00784,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000739130323_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.73913,2000.7392,0.008121,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000749995868_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.749996,2000.750246,0.00796,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000760868615_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.760869,2000.761039,0.00824,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000771735546_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.771736,2000.771906,0.00814,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000782600365_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.7826,2000.78287,0.008221,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
