Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008197541_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.008198,2000.008328,0.010076,5,0,2343.0,"0.0019159384514363241,0.0019159384514363241,0.0019159384514363241,0.0019159384514363241,0.0019159384514363241",0.001916,2.396369,2.396369,11,11
2000016398416_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.016398,2000.016688,0.010477,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000024590236_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.02459,2000.02494,0.010357,5,0,2343.0,"0.001684779412860281,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014426615029380226",0.001424,1.664145,1.804415,11,11
2000032782029_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.032782,2000.033052,0.010036,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014190794633381558",0.001348,1.664145,1.77492,11,11
2000040981890_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.040982,2000.041052,0.010236,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000049181428_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.049181,2000.049491,0.009957,5,0,2343.0,"0.0015929077016659892,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001383,1.664145,1.664145,11,11
2000057375169_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.057375,2000.057605,0.010257,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000065574593_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.065575,2000.065905,0.010096,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000073770136_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.07377,2000.07388,0.009857,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000081964756_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.081965,2000.082015,0.010096,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000090157953_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.090158,2000.090408,0.010216,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000098356039_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.098356,2000.098566,0.010076,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014354558797269523",0.001401,1.664145,1.795403,11,11
2000106551355_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.106551,2000.106721,0.010037,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000114751484_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.114751,2000.114961,0.010217,5,0,2343.0,"0.0015959357829383597,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001384,1.664145,1.664145,11,11
2000122945507_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.122946,2000.123236,0.010256,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000131143324_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.131143,2000.131433,0.010017,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000139344059_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.139344,2000.139594,0.009916,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000147537945_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.147538,2000.147688,0.009976,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000155731140_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.155731,2000.155861,0.010197,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000163929661_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.16393,2000.16398,0.009956,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014354558797269523",0.001401,1.664145,1.795403,11,11
2000172129577_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.17213,2000.17232,0.010256,5,0,2343.0,"0.001684779412860281,0.001684779412860281,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001472,1.664145,1.664145,11,11
2000180330984_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.180331,2000.180601,0.010156,5,0,2343.0,"0.0015959357829383597,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001384,1.664145,1.664145,11,11
2000188527258_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.188527,2000.188837,0.010417,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000196727560_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.196728,2000.196978,0.009976,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014354558797269523",0.001401,1.664145,1.795403,11,11
2000204925366_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.204925,2000.205095,0.010057,5,0,2343.0,"0.001684779412860281,0.0018840543750018753,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001512,1.664145,1.664145,11,11
2000213117465_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.213117,2000.213367,0.010197,5,0,2343.0,"0.0015959357829383597,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001384,1.664145,1.664145,11,11
2000221319062_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.221319,2000.221369,0.010036,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014354558797269523",0.001401,1.664145,1.795403,11,11
2000229513251_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.229513,2000.229583,0.009897,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000237707348_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.237707,2000.238037,0.010197,5,0,2343.0,"0.0015959357829383597,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001384,1.664145,1.664145,11,11
2000245908096_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.245908,2000.246078,0.009876,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014354558797269523",0.001401,1.664145,1.795403,11,11
2000254104416_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.254104,2000.254174,0.010077,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000262297716_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.262298,2000.262408,0.010376,5,0,2343.0,"0.0015959357829383597,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001384,1.664145,1.664145,11,11
2000270491676_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.270492,2000.270642,0.010176,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014190794633381558",0.001348,1.664145,1.77492,11,11
2000278692808_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.278693,2000.278903,0.010336,5,0,2343.0,"0.001684779412860281,0.0018840543750018753,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001512,1.664145,1.664145,11,11
2000286893570_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.286894,2000.287004,0.009876,5,0,2343.0,"0.0015929077016659892,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014365459889850057",0.001404,1.664145,1.796766,11,11
2000295088429_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.295088,2000.295158,0.009897,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000303282410_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.303282,2000.303352,0.009917,5,0,2343.0,"0.00159613734959072,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001384,1.664145,1.664145,11,11
2000311475278_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.311475,2000.311625,0.009857,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000319672993_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.319673,2000.319743,0.009896,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000327870035_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.32787,2000.32802,0.010256,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000336070011_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.33607,2000.33626,0.009716,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014354558797269523",0.001401,1.664145,1.795403,11,11
2000344270838_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.344271,2000.344501,0.009936,5,0,2343.0,"0.0013305128134974476,0.001684779412860281,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001401,1.664145,1.664145,11,11
2000352466680_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.352467,2000.352797,0.010196,5,0,2343.0,"0.0015959357829383597,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001384,1.664145,1.664145,11,11
2000360664141_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.360664,2000.360834,0.010017,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014354558797269523",0.001401,1.664145,1.795403,11,11
2000368863148_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.368863,2000.368973,0.009717,5,0,2343.0,"0.001684779412860281,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001401,1.664145,1.664145,11,11
2000377063427_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.377063,2000.377173,0.009977,5,0,2343.0,"0.0015959357829383597,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001384,1.664145,1.664145,11,11
2000385255181_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.385255,2000.385385,0.010217,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000393448186_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.393448,2000.393498,0.010137,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014354558797269523",0.001401,1.664145,1.795403,11,11
2000401647320_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.401647,2000.401697,0.009797,5,0,2343.0,"0.0018840543750018753,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0014559264002129474",0.001466,1.664145,1.821007,11,11
2000409844064_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.409844,2000.410114,0.010236,5,0,2343.0,"0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001331,1.664145,1.664145,11,11
2000418045472_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.418045,2000.418395,0.010117,5,0,2343.0,"0.0015997208845288226,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.001384,1.664145,1.664145,11,11
2000426239184_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.426239,2000.426549,0.010257,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
2000434435544_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.434436,2000.434766,0.010136,5,0,2343.0,"0.0015765312852771933,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476,0.0013305128134974476",0.00138,1.664145,1.664145,11,11
