File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_2-0_1\Flow_Node0-Node5.csv,1,12200,12193,0.9994262295081967,0.004849022143853031,77,48784,4.0,1.0,1.0,0,0,0,0,0,0,0,Flow_Node0-Node5
Mean,,12200.0,12193.0,0.9994262295081967,0.004849022143853031,77.0,48784.0,4.0,1.0,1.0,0.0,,,,,,,
Median,,12200.0,12193.0,0.9994262295081967,0.004849022143853031,77.0,48784.0,4.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
