Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008200758_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.008201,2000.008451,inf,0,7,2343.0,0.0019159384514363241,0.0019159384514363241,2.396369,inf,22,22
2000016400457_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.0164,2000.041284,inf,1,7,2327.5,"0.0026547294278017404,0.0019159384514363241",0.002285,2.396369,inf,22,22
2000024595021_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.024595,2000.041284,inf,1,7,2327.5,"0.0026547294278017404,0.0019159384514363241",0.002285,2.396369,inf,22,22
2000032795763_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.032796,2000.043154,inf,2,7,2327.5,"0.0026547294278017404,0.0026547294278017404,0.0019159384514363241",0.002408,2.396369,inf,22,22
2000040994148_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.040994,2000.043154,inf,2,7,2327.5,"0.0026547294278017404,0.0026547294278017404,0.0019159384514363241",0.002408,2.396369,inf,22,22
2000049192249_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.049192,2000.051547,inf,3,7,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0019159384514363241",0.00247,2.396369,inf,22,22
2000057384190_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.057384,2000.057652,inf,3,7,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0019159384514363241",0.00247,2.396369,inf,22,22
2000065581123_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.065581,2000.065631,0.184603,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0032056546411151354",0.002792,3.320415,4.009487,22,22
2000073775026_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.073775,2000.073985,0.176409,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0032056546411151354",0.002792,3.320415,4.009487,22,22
2000081966798_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.081967,2000.082017,0.170287,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
