Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.6-2001.6,488,367,0.7520491803278688,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2001.6-2002.6,295,238,0.8067796610169492,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2002.6-2003.6,238,234,0.9831932773109243,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2003.6-2004.6,238,242,1.0168067226890756,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2004.6-2005.6,238,238,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2005.6-2006.6,238,238,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2006.6-2007.6,238,234,0.9831932773109243,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2007.6-2008.6,238,246,1.0336134453781514,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2008.6-2009.6,238,235,0.9873949579831933,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2009.6-2010.6,238,239,1.004201680672269,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2010.6-2011.6,238,240,1.0084033613445378,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2011.6-2012.6,238,232,0.9747899159663865,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2012.6-2013.6,238,243,1.0210084033613445,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2013.6-2014.6,238,239,1.004201680672269,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
2014.6-2015.6,238,238,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_1\Flow_Node0-Node5.csv
