Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008201242_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.008201,2000.008551,0.00828,4,0,2343.0,"0.030655015222981186,0.030655015222981186,0.030655015222981186,0.030655015222981186",0.030655,2.396369,2.396369,11,11
2000016398290_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.016398,2000.016708,0.008341,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000024597144_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.024597,2000.024707,0.00814,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000032798348_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.032798,2000.033028,0.008301,4,0,2343.0,"0.030144870000030004,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.023502,1.664145,1.664145,11,11
2000040999185_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.040999,2000.041069,0.00824,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000049197068_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.049197,2000.049527,0.00836,4,0,2343.0,"0.030144870000030004,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.023502,1.664145,1.664145,11,11
2000057389315_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.057389,2000.057679,0.008141,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000065583139_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.065583,2000.065913,0.00814,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000073783841_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.073784,2000.074054,0.00812,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000081983756_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.081984,2000.082214,0.00792,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000090176604_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.090177,2000.090287,0.00786,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000098377012_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.098377,2000.098587,0.00794,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000106577088_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.106577,2000.106687,0.00808,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000114773700_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.114774,2000.114944,0.00782,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000122970342_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.12297,2000.12316,0.007861,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000131163673_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.131164,2000.131214,0.00792,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000139363509_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.139364,2000.139454,0.00822,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000147558792_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.147559,2000.147889,0.00842,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000155752815_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.155753,2000.155943,0.00808,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000163950844_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.163951,2000.164261,0.00844,4,0,2343.0,"0.030144870000030004,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.023502,1.664145,1.664145,11,11
2000172145384_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.172145,2000.172375,0.008001,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000180342970_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.180343,2000.180513,0.00802,4,0,2343.0,"0.030144870000030004,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.023502,1.664145,1.664145,11,11
2000188541588_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.188542,2000.188732,0.00796,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000196735071_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.196735,2000.196885,0.00798,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000204935886_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.204936,2000.205266,0.00828,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000213128423_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.213128,2000.213318,0.008261,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
