Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008198039_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.008198,2000.008388,inf,0,7,2343.0,0.006439682017327647,0.006439682017327647,2.013615,inf,22,22
2000016395857_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.016396,2000.057691,inf,1,7,2327.5,"0.010618917711206962,0.006439682017327647",0.008529,2.013615,inf,22,22
2000024592998_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.024593,2000.057691,inf,1,7,2327.5,"0.010618917711206962,0.006439682017327647",0.008529,2.013615,inf,22,22
2000032785919_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.032786,2000.059801,inf,2,7,2327.5,"0.010618917711206962,0.010618917711206962,0.006439682017327647",0.009226,2.013615,inf,22,22
2000040979664_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.04098,2000.059801,inf,2,7,2327.5,"0.010618917711206962,0.010618917711206962,0.006439682017327647",0.009226,2.013615,inf,22,22
2000049180845_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.049181,2000.063732,inf,3,7,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.006439682017327647",0.009574,2.013615,inf,22,22
2000057380888_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.057381,2000.063732,inf,3,7,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.006439682017327647",0.009574,2.013615,inf,22,22
2000065574628_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.065575,2000.065825,0.202247,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000073768261_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.073768,2000.074769,0.194054,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000081966931_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.081967,2000.082745,0.187785,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000090166622_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.090167,2000.090417,0.179585,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000098362725_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.098363,2000.099638,0.173299,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000106560802_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.106561,2000.106691,0.165101,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000114757934_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.114758,2000.115008,0.159065,4,3,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000122950040_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.12295,2000.125627,0.150873,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000131145439_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.131145,2000.131335,0.144848,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000139337726_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.139338,2000.139408,0.136655,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000147536243_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.147536,2000.147686,0.130427,4,2,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01117,3.320415,4.009487,22,22
2000155729530_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.15573,2000.15582,0.122233,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01117,3.320415,4.009487,22,22
2000163924557_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.163925,2000.164175,0.115968,4,2,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000172117110_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.172117,2000.172267,0.107776,4,1,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000180310494_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.18031,2000.18048,0.101553,4,3,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000188508974_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.188509,2000.19061,0.093354,4,3,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000196706179_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.196706,2000.198495,0.087027,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000204899963_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.2049,2000.205428,0.078833,4,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
