Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008200857_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.008201,2000.008391,0.008267,4,0,2343.0,"0.006439682017327647,0.006439682017327647,0.006439682017327647,0.006439682017327647",0.00644,2.013615,2.013615,11,11
2000016396597_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.016397,2000.016687,0.008346,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000024597318_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.024597,2000.024827,0.007867,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000032797258_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.032797,2000.033047,0.007927,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000040996579_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.040997,2000.041107,0.008066,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000049193828_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.049194,2000.049424,0.008347,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000057393348_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.057393,2000.057623,0.007887,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000065592207_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.065592,2000.065682,0.007987,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000073785012_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.073785,2000.074115,0.008307,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000081976890_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.081977,2000.082207,0.007867,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000090170976_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.090171,2000.090381,0.008287,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
2000098370274_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.09837,2000.0985,0.008227,4,0,2343.0,"0.0053220512539897905,0.0053220512539897905,0.0053220512539897905,0.0053220512539897905",0.005322,1.664145,1.664145,11,11
