File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_8-0_0\Flow_Node0-Node5.csv,1,48801,7537,0.15444355648449826,2.48029443890142,24161,53969,4.0,1.0,1.0,0,0,0,0,0,0,0,Flow_Node0-Node5
Mean,,48801.0,7537.0,0.15444355648449826,2.48029443890142,24161.0,53969.0,4.0,1.0,1.0,0.0,,,,,,,
Median,,48801.0,7537.0,0.15444355648449826,2.48029443890142,24161.0,53969.0,4.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
