Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008192271_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.008192,2000.008462,inf,0,7,2343.0,0.007663753805745297,0.007663753805745297,2.396369,inf,22,22
2000016387508_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.016388,2000.041255,inf,1,7,2327.5,"0.010618917711206962,0.007663753805745297",0.009141,2.396369,inf,22,22
2000024588903_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.024589,2000.041255,inf,1,7,2327.5,"0.010618917711206962,0.007663753805745297",0.009141,2.396369,inf,22,22
2000032784423_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.032784,2000.045227,inf,2,7,2327.5,"0.010618917711206962,0.010618917711206962,0.007663753805745297",0.009634,2.396369,inf,22,22
2000040984816_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.040985,2000.045227,inf,2,7,2327.5,"0.010618917711206962,0.010618917711206962,0.007663753805745297",0.009634,2.396369,inf,22,22
2000049181072_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.049181,2000.049371,inf,3,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.00988,2.396369,inf,22,22
2000057379742_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.05738,2000.05755,inf,3,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.00988,2.396369,inf,22,22
2000065577811_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.065578,2000.065868,inf,4,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.010028,2.396369,inf,22,22
2000073770224_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.07377,2000.07394,inf,4,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.010028,2.396369,inf,22,22
2000081969331_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.081969,2000.082099,0.277188,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000090162211_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.090162,2000.090512,0.268995,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000098356053_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.098356,2000.098406,0.262951,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000106552291_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.106552,2000.109452,0.254755,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000114748676_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.114749,2000.114859,0.248728,5,2,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000122941236_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.122941,2000.123131,0.240536,5,3,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000131137925_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.131138,2000.131448,0.234245,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012209345404513447",0.010937,3.320415,3.817724,22,22
2000139339052_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.139339,2000.139389,0.226044,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012209345404513447",0.010937,3.320415,3.817724,22,22
2000147534266_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.147534,2000.147624,0.219829,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102",0.011324,3.320415,4.422305,22,22
2000155727571_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.155728,2000.155818,0.211635,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102",0.011324,3.320415,4.422305,22,22
2000163928982_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.163929,2000.164039,0.205344,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.01340938300549057,0.010618917711206962",0.011177,3.320415,3.320415,22,22
2000172120941_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.172121,2000.177861,0.197152,5,3,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.01340938300549057,0.010618917711206962",0.011177,3.320415,3.320415,22,22
2000180313532_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.180314,2000.182355,0.191029,5,3,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102",0.011324,3.320415,4.422305,22,22
2000188507704_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.188508,2000.189321,0.182835,5,3,2343.0,"0.016980628484432908,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102",0.012596,3.320415,4.422305,22,22
2000196700886_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.196701,2000.197488,0.176672,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102",0.011324,3.320415,4.422305,22,22
2000204897319_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.204897,2000.204947,0.168476,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102",0.011324,3.320415,4.422305,22,22
2000213096658_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.213097,2000.213327,0.162226,5,2,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000221290924_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.221291,2000.221381,0.154032,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000229482739_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.229483,2000.229553,0.14779,5,2,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000237678443_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.237678,2000.237768,0.139595,5,0,2343.0,"0.016980628484432908,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.011891,3.320415,3.320415,22,22
2000245870368_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.24587,2000.24594,0.133493,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000254064633_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.254065,2000.254275,0.125298,5,5,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000262260634_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.262261,2000.262391,0.119172,5,2,2343.0,"0.016980628484432908,0.010618917711206962,0.010618917711206962,0.01340938300549057,0.014142838556778102",0.013154,2.901283,4.422305,22,22
