Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000004102208_Node0_Node5_Zero,"[0, 2, 5]",2000.004102,2000.004332,0.002463,2,0,2343.0,"0.030655015222981186,0.030655015222981186",0.030655,4.260211,4.260211,22,22
2000008203070_Node0_Node5_Zero,"[0, 2, 5]",2000.008203,2000.008413,0.002463,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000012303512_Node0_Node5_Zero,"[0, 2, 5]",2000.012304,2000.012534,0.002302,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000016403862_Node0_Node5_Zero,"[0, 2, 5]",2000.016404,2000.016594,0.002223,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000020503688_Node0_Node5_Zero,"[0, 2, 5]",2000.020504,2000.020774,0.002403,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000024598434_Node0_Node5_Zero,"[0, 2, 5]",2000.024598,2000.024828,0.002423,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000028694672_Node0_Node5_Zero,"[0, 2, 5]",2000.028695,2000.028905,0.002363,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000032790925_Node0_Node5_Zero,"[0, 2, 5]",2000.032791,2000.033021,0.002483,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000036893774_Node0_Node5_Zero,"[0, 2, 5]",2000.036894,2000.036984,0.002303,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000040988147_Node0_Node5_Zero,"[0, 2, 5]",2000.040988,2000.041238,0.002423,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000045086749_Node0_Node5_Zero,"[0, 2, 5]",2000.045087,2000.045177,0.002083,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000049187525_Node0_Node5_Zero,"[0, 2, 5]",2000.049188,2000.049518,0.002322,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000053284997_Node0_Node5_Zero,"[0, 2, 5]",2000.053285,2000.053455,0.002343,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000057383150_Node0_Node5_Zero,"[0, 2, 5]",2000.057383,2000.057453,0.002203,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000061478554_Node0_Node5_Zero,"[0, 2, 5]",2000.061479,2000.061669,0.002162,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000065575927_Node0_Node5_Zero,"[0, 2, 5]",2000.065576,2000.065746,0.002383,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000069671439_Node0_Node5_Zero,"[0, 2, 5]",2000.069671,2000.069781,0.002283,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000073766229_Node0_Node5_Zero,"[0, 2, 5]",2000.073766,2000.073896,0.002263,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000077861651_Node0_Node5_Zero,"[0, 2, 5]",2000.077862,2000.078212,0.002463,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000081958279_Node0_Node5_Zero,"[0, 2, 5]",2000.081958,2000.082108,0.002103,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000086058727_Node0_Node5_Zero,"[0, 2, 5]",2000.086059,2000.086169,0.002243,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000090156552_Node0_Node5_Zero,"[0, 2, 5]",2000.090157,2000.090427,0.002362,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000094252069_Node0_Node5_Zero,"[0, 2, 5]",2000.094252,2000.094382,0.002123,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000098353124_Node0_Node5_Zero,"[0, 2, 5]",2000.098353,2000.098523,0.002363,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000102448028_Node0_Node5_Zero,"[0, 2, 5]",2000.102448,2000.102618,0.002203,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000106545171_Node0_Node5_Zero,"[0, 2, 5]",2000.106545,2000.106655,0.002223,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000110639705_Node0_Node5_Zero,"[0, 2, 5]",2000.11064,2000.11095,0.002303,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000114742324_Node0_Node5_Zero,"[0, 2, 5]",2000.114742,2000.114912,0.002143,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000118845490_Node0_Node5_Zero,"[0, 2, 5]",2000.118845,2000.119075,0.002323,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000122945674_Node0_Node5_Zero,"[0, 2, 5]",2000.122946,2000.123096,0.002263,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000127039977_Node0_Node5_Zero,"[0, 2, 5]",2000.12704,2000.12713,0.002103,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000131136833_Node0_Node5_Zero,"[0, 2, 5]",2000.131137,2000.131207,0.002243,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000135240124_Node0_Node5_Zero,"[0, 2, 5]",2000.13524,2000.13547,0.002463,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000139342394_Node0_Node5_Zero,"[0, 2, 5]",2000.139342,2000.139512,0.002263,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000143438539_Node0_Node5_Zero,"[0, 2, 5]",2000.143439,2000.143489,0.002242,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000147540476_Node0_Node5_Zero,"[0, 2, 5]",2000.14754,2000.14767,0.002283,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000151640315_Node0_Node5_Zero,"[0, 2, 5]",2000.15164,2000.15187,0.002263,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000155734269_Node0_Node5_Zero,"[0, 2, 5]",2000.155734,2000.155824,0.002063,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000159831871_Node0_Node5_Zero,"[0, 2, 5]",2000.159832,2000.159902,0.002183,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000163932805_Node0_Node5_Zero,"[0, 2, 5]",2000.163933,2000.164183,0.002503,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000168026234_Node0_Node5_Zero,"[0, 2, 5]",2000.168026,2000.168276,0.002443,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000172129372_Node0_Node5_Zero,"[0, 2, 5]",2000.172129,2000.172399,0.002343,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000176227015_Node0_Node5_Zero,"[0, 2, 5]",2000.176227,2000.176397,0.002383,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000180321047_Node0_Node5_Zero,"[0, 2, 5]",2000.180321,2000.180531,0.002403,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000184420184_Node0_Node5_Zero,"[0, 2, 5]",2000.18442,2000.18467,0.002263,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000188515176_Node0_Node5_Zero,"[0, 2, 5]",2000.188515,2000.188705,0.002323,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000192612920_Node0_Node5_Zero,"[0, 2, 5]",2000.192613,2000.192743,0.002223,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000196711372_Node0_Node5_Zero,"[0, 2, 5]",2000.196711,2000.197041,0.002443,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000200808836_Node0_Node5_Zero,"[0, 2, 5]",2000.200809,2000.200959,0.002343,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000204906139_Node0_Node5_Zero,"[0, 2, 5]",2000.204906,2000.205236,0.002463,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000209007093_Node0_Node5_Zero,"[0, 2, 5]",2000.209007,2000.209257,0.002323,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000213102638_Node0_Node5_Zero,"[0, 2, 5]",2000.213103,2000.213153,0.002303,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000217196727_Node0_Node5_Zero,"[0, 2, 5]",2000.217197,2000.217407,0.002383,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000221293930_Node0_Node5_Zero,"[0, 2, 5]",2000.221294,2000.221344,0.002123,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000225394155_Node0_Node5_Zero,"[0, 2, 5]",2000.225394,2000.225724,0.002403,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000229493757_Node0_Node5_Zero,"[0, 2, 5]",2000.229494,2000.229584,0.002243,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000233587983_Node0_Node5_Zero,"[0, 2, 5]",2000.233588,2000.233678,0.002063,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
2000237685424_Node0_Node5_Zero,"[0, 2, 5]",2000.237685,2000.237855,0.002243,2,0,2343.0,"0.010618917711206962,0.02389256485021567",0.017256,3.320415,3.320415,22,22
