Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000010865233_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.010865,2000.010955,inf,0,7,2343.0,0.007663753805745297,0.007663753805745297,2.396369,inf,22,22
2000021737651_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.021738,2000.043826,inf,1,7,2327.5,"0.010618917711206962,0.007663753805745297",0.009141,2.396369,inf,22,22
2000032611231_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.032611,2000.043826,inf,1,7,2327.5,"0.010618917711206962,0.007663753805745297",0.009141,2.396369,inf,22,22
2000043475851_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.043476,2000.047818,inf,2,7,2343.0,"0.010618917711206962,0.010618917711206962,0.007663753805745297",0.009634,2.396369,inf,22,22
2000054346632_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.054347,2000.054517,inf,2,7,2343.0,"0.010618917711206962,0.010618917711206962,0.007663753805745297",0.009634,2.396369,inf,22,22
2000065214803_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.065215,2000.065365,inf,3,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.00988,2.396369,inf,22,22
2000076087137_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.076087,2000.076297,inf,3,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.00988,2.396369,inf,22,22
2000086957507_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.086958,2000.088268,inf,4,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102,0.007663753805745297",0.010733,2.396369,inf,22,22
2000097830072_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.09783,2000.098545,inf,4,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102,0.007663753805745297",0.010733,2.396369,inf,22,22
2000108700341_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.1087,2000.109609,0.20486,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01106,3.320415,4.009487,22,22
2000119571938_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.119572,2000.119842,0.193988,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01106,3.320415,4.009487,22,22
2000130443853_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.130444,2000.130794,0.185006,5,3,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000141316336_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.141316,2000.141366,0.174134,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000152188164_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.152188,2000.152418,0.165152,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542,0.010618917711206962",0.01106,3.320415,3.320415,22,22
2000163056069_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.163056,2000.163146,0.154284,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542,0.010618917711206962",0.01106,3.320415,3.320415,22,22
2000173926955_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.173927,2000.17569,0.145363,5,6,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000184793737_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.184794,2000.184904,0.134496,5,0,2343.0,"0.016980628484432908,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.011891,3.320415,3.320415,22,22
2000195663407_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.195663,2000.195753,0.125577,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01106,3.320415,4.009487,22,22
2000206534542_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.206535,2000.206725,0.114705,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01106,3.320415,4.009487,22,22
