Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,3,13,0,0,0,0,16,16,0,0,366,367,0,0,0,0,0
Node1,8,12,13,13,366,368,20,27,366,367,360,365,0,0,0,0,0
Node2,10,7,13,21,360,365,17,24,360,365,356,363,0,0,0,0,0
Node3,0,8,9,17,356,363,8,15,356,363,352,361,0,0,0,0,0
Node4,0,7,8,16,353,362,7,14,353,362,349,359,0,0,0,0,0
Node5,0,0,8,16,349,359,0,0,349,359,0,0,0,0,0,0,0
Node6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
