Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000004097923_Node0_Node5_Zero,2000.00605,2000.007978,0,,0,7.572525408e-13,0
2000008198471_Node0_Node5_Zero,2000.013972,2000.016079,0,,0,7.572525408e-13,0
2000012293857_Node0_Node5_Zero,2000.021246,2000.027204,0,,0,7.572525408e-13,0
2000016393442_Node0_Node5_Zero,2000.023155,2000.029134,0,,0,7.572525408e-13,0
2000020495979_Node0_Node5_Zero,2000.025185,2000.032959,0,,0,7.572525408e-13,0
2000024598624_Node0_Node5_Zero,2000.031013,2000.05306,0,,12,7.572525408e-13,0
2000028695980_Node0_Node5_Zero,2000.041254,2000.062095,0,,4,7.572525408e-13,0
2000032794845_Node0_Node5_Zero,2000.043324,2000.064025,0,,4,7.572525408e-13,0
2000036890566_Node0_Node5_Zero,2000.045214,2000.066055,0,,4,7.572525408e-13,0
2000040993040_Node0_Node5_Zero,2000.051004,2000.067945,0,,0,7.572525408e-13,0
2000045087425_Node0_Node5_Zero,2000.060187,2000.07173,0,,0,7.572525408e-13,0
2000049190392_Node0_Node5_Zero,2000.069818,2000.118836,0,,24,7.572525408e-13,0
2000053288707_Node0_Node5_Zero,2000.076379,2000.128893,0,,18,7.572525408e-13,0
2000057386100_Node0_Node5_Zero,2000.078629,2000.134689,0,,25,7.572525408e-13,0
2000061485428_Node0_Node5_Zero,2000.080739,2000.136659,0,,25,7.572525408e-13,0
2000065581261_Node0_Node5_Zero,2000.082829,2000.14061,0,,25,7.572525408e-13,0
2000069674638_Node0_Node5_Zero,2000.091537,2000.146301,0,,17,7.572525408e-13,0
2000073768214_Node0_Node5_Zero,2000.093829,2000.154834,0,,18,7.572525408e-13,0
2000077867436_Node0_Node5_Zero,2000.095779,2000.164624,0,,18,8.156825208e-13,0
2000081966490_Node0_Node5_Zero,2000.097749,2000.168888,0,,18,7.572525408e-13,0
2000086063040_Node0_Node5_Zero,2000.099659,2000.170858,0,,18,7.572525408e-13,0
2000090163055_Node0_Node5_Zero,2000.101549,2000.176718,0,,106,7.572525408e-13,0
2000094258044_Node0_Node5_Zero,2000.11078,2000.182598,0,,98,7.572525408e-13,0
2000098352515_Node0_Node5_Zero,2000.112729,2000.188518,0,,98,7.572525408e-13,0
2000102454470_Node0_Node5_Zero,2000.114739,2000.192479,0,,104,7.572525408e-13,0
2000106555221_Node0_Node5_Zero,2000.116909,2000.209771,0,,113,7.572525408e-13,0
2000110648742_Node0_Node5_Zero,2000.12507,2000.215791,0,,115,7.572525408e-13,0
2000114744105_Node0_Node5_Zero,2000.126979,2000.219749,0,,115,7.572525408e-13,0
2000118842864_Node0_Node5_Zero,2000.130859,2000.221699,0,,115,7.572525408e-13,0
2000122940144_Node0_Node5_Zero,2000.166813,2000.223569,0,,105,7.572525408e-13,0
2000127037372_Node0_Node5_Zero,2000.172742,2000.281107,0,,62,7.572525408e-13,0
2000131131693_Node0_Node5_Zero,2000.174752,2000.283059,0,,62,7.572525408e-13,0
2000135233138_Node0_Node5_Zero,2000.178612,2000.286904,0,,62,7.572525408e-13,0
2000139335857_Node0_Node5_Zero,2000.180622,2000.29342,0,,66,7.572525408e-13,0
2000143430451_Node0_Node5_Zero,2000.184642,2000.295314,0,,66,7.572525408e-13,0
2000147528265_Node0_Node5_Zero,2000.186572,2000.299175,0,,74,7.572525408e-13,0
2000151627930_Node0_Node5_Zero,2000.195445,2000.316287,0,,72,8.156825208e-13,0
2000155723813_Node0_Node5_Zero,2000.197763,2000.318225,0,,71,7.572525408e-13,1.4514126174381096e-13
2000159820687_Node0_Node5_Zero,2000.199633,2000.320275,0,,71,7.572525408e-13,0
2000163921364_Node0_Node5_Zero,2000.201683,2000.322365,0,,71,7.572525408e-13,0
2000168024166_Node0_Node5_Zero,2000.203853,2000.328337,0,,71,7.572525408e-13,0
2000172121233_Node0_Node5_Zero,2000.231696,2000.332226,0,,59,7.572525408e-13,0
2000176214661_Node0_Node5_Zero,2000.233873,2000.334135,0,,59,7.572525408e-13,0
2000180312412_Node0_Node5_Zero,2000.235783,2000.336205,0,,45,7.572525408e-13,0
2000184410089_Node0_Node5_Zero,2000.237653,2000.338135,0,,45,7.572525408e-13,0
2000188511936_Node0_Node5_Zero,2000.239743,2000.340185,0,,44,7.572525408e-13,0
2000192611325_Node0_Node5_Zero,2000.241653,2000.344125,0,,44,7.572525408e-13,0
2000196712107_Node0_Node5_Zero,2000.245684,2000.351147,0,,40,7.572525408e-13,0
2000200812605_Node0_Node5_Zero,2000.247593,2000.353025,0,,40,7.572525408e-13,0
2000204908113_Node0_Node5_Zero,2000.255145,2000.394952,0,,51,7.572525408e-13,0
2000209007038_Node0_Node5_Zero,2000.257113,2000.402758,0,,47,7.572525408e-13,0
2000213103266_Node0_Node5_Zero,2000.259063,2000.408042,0,,47,8.19571959162684e-13,0
2000217196958_Node0_Node5_Zero,2000.261033,2000.410076,0,,47,7.572525408e-13,0
2000221297020_Node0_Node5_Zero,2000.262943,2000.412166,0,,47,7.572525408e-13,0
2000225390849_Node0_Node5_Zero,2000.264873,2000.416031,0,,47,7.572525408e-13,0
2000229491021_Node0_Node5_Zero,2000.266743,2000.417921,0,,47,7.572525408e-13,0
2000233589902_Node0_Node5_Zero,2000.275153,2000.419811,0,,41,7.572525408e-13,0
2000237691431_Node0_Node5_Zero,2000.277043,2000.421681,0,,41,7.572525408e-13,0
2000241793924_Node0_Node5_Zero,2000.279113,2000.423711,0,,41,7.572525408e-13,0
2000245896238_Node0_Node5_Zero,2000.284983,2000.425741,0,,41,7.572525408e-13,0
2000249997297_Node0_Node5_Zero,2000.291304,2000.595109,0,,281,7.572525408e-13,0
2000254096068_Node0_Node5_Zero,2000.356786,2000.602882,0,,271,7.572525408e-13,0
2000258191622_Node0_Node5_Zero,2000.358697,2000.606763,0,,277,7.572525408e-13,0
2000262294405_Node0_Node5_Zero,2000.360827,2000.616164,0,,285,7.572525408e-13,0
2000266394213_Node0_Node5_Zero,2000.362877,2000.632895,0,,329,7.572525408e-13,0
2000270492531_Node0_Node5_Zero,2000.364867,2000.636744,0,,334,7.572525408e-13,0
2000274586704_Node0_Node5_Zero,2000.366957,2000.641449,0,,334,7.572525408e-13,0
2000278682878_Node0_Node5_Zero,2000.369127,2000.643384,0,,334,7.572525408e-13,0
2000282781650_Node0_Node5_Zero,2000.371177,2000.650535,0,,341,7.572525408e-13,0
2000286876588_Node0_Node5_Zero,2000.373127,2000.652614,0,,341,7.572525408e-13,0
2000290975376_Node0_Node5_Zero,2000.379038,2000.654544,0,,333,7.572525408e-13,0
2000295072103_Node0_Node5_Zero,2000.381207,2000.656574,0,,328,7.572525408e-13,0
2000299173146_Node0_Node5_Zero,2000.383237,2000.658724,0,,328,7.572525408e-13,0
2000303273274_Node0_Node5_Zero,2000.385367,2000.660874,0,,328,7.572525408e-13,0
2000307372897_Node0_Node5_Zero,2000.387277,2000.663044,0,,328,7.572525408e-13,0
2000311467481_Node0_Node5_Zero,2000.389167,2000.664914,0,,328,7.572525408e-13,0
2000315565886_Node0_Node5_Zero,2000.405877,2000.666824,0,,318,7.572525408e-13,0
2000319666422_Node0_Node5_Zero,2000.414122,2000.668694,0,,318,7.572525408e-13,0
2000323765394_Node0_Node5_Zero,2000.436751,2000.670704,0,,312,7.572525408e-13,0
2000327861468_Node0_Node5_Zero,2000.438989,2000.674504,0,,258,7.572525408e-13,0
2000331956825_Node0_Node5_Zero,2000.440939,2000.679375,0,,257,7.572525408e-13,0
2000336055684_Node0_Node5_Zero,2000.442829,2000.681284,0,,213,7.572525408e-13,0
2000340154738_Node0_Node5_Zero,2000.445018,2000.683174,0,,213,7.572525408e-13,0
2000344257702_Node0_Node5_Zero,2000.447028,2000.685044,0,,213,7.572525408e-13,0
2000348358026_Node0_Node5_Zero,2000.450919,2000.686914,0,,209,7.572525408e-13,0
2000352452549_Node0_Node5_Zero,2000.452968,2000.692795,0,,209,7.572525408e-13,0
2000356552332_Node0_Node5_Zero,2000.454878,2000.694685,0,,209,7.572525408e-13,0
2000360654892_Node0_Node5_Zero,2000.456788,2000.703736,0,,217,7.572525408e-13,0
2000364755292_Node0_Node5_Zero,2000.4614,2000.705675,0,,211,7.572525408e-13,0
2000368855367_Node0_Node5_Zero,2000.463388,2000.728,0,,223,7.572525408e-13,0
2000372949783_Node0_Node5_Zero,2000.467459,2000.731796,0,,219,5.842998000000001e-14,1.3146745500000003e-13
2000377050518_Node0_Node5_Zero,2000.469468,2000.735954,0,,219,7.572525408e-13,0
2000381145075_Node0_Node5_Zero,2000.471438,2000.746567,0,,219,7.572525408e-13,1.3146745500000003e-13
2000385244347_Node0_Node5_Zero,2000.48885,2000.748734,0,,209,7.572525408e-13,0
2000389337984_Node0_Node5_Zero,2000.490958,2000.753826,0,,209,7.572525408e-13,0
2000393431757_Node0_Node5_Zero,2000.492848,2000.755694,0,,209,7.572525408e-13,0
2000397527224_Node0_Node5_Zero,2000.494878,2000.759505,0,,209,8.045808246e-13,0
2000401627521_Node0_Node5_Zero,2000.496848,2000.76349,0,,209,7.572525408e-13,0
2000405728915_Node0_Node5_Zero,2000.498778,2000.76538,0,,209,7.572525408e-13,0
2000409830048_Node0_Node5_Zero,2000.500868,2000.7711,0,,209,7.572525408e-13,0
2000413924020_Node0_Node5_Zero,2000.502978,2000.77301,0,,209,7.572525408e-13,0
2000418023367_Node0_Node5_Zero,2000.505128,2000.77488,0,,209,7.572525408e-13,0
2000422124095_Node0_Node5_Zero,2000.5099,2000.78072,0,,203,7.572525408e-13,0
2000426220874_Node0_Node5_Zero,2000.512048,2000.793333,0,,213,5.842998000000001e-14,1.3146745500000003e-13
2000430316421_Node0_Node5_Zero,2000.513918,2000.795211,0,,213,7.572525408e-13,0
2000434414004_Node0_Node5_Zero,2000.515868,2000.797161,0,,213,7.572525408e-13,0
2000438510327_Node0_Node5_Zero,2000.5218,2000.861232,0,,406,5.842998000000001e-14,1.3146745500000003e-13
2000442606428_Node0_Node5_Zero,2000.523668,2000.863321,0,,406,7.572525408e-13,0
2000446705609_Node0_Node5_Zero,2000.53592,2000.865191,0,,396,7.572525408e-13,0
2000450804632_Node0_Node5_Zero,2000.538048,2000.867141,0,,396,7.572525408e-13,0
2000454903896_Node0_Node5_Zero,2000.539998,2000.869091,0,,396,7.572525408e-13,0
2000459005350_Node0_Node5_Zero,2000.541948,2000.87338,0,,396,7.572525408e-13,0
2000463103910_Node0_Node5_Zero,2000.544018,2000.875451,0,,396,7.572525408e-13,0
2000467201548_Node0_Node5_Zero,2000.546028,2000.881139,0,,398,7.572525408e-13,0
2000471297377_Node0_Node5_Zero,2000.548158,2000.883069,0,,398,7.572525408e-13,0
2000475396218_Node0_Node5_Zero,2000.550048,2000.884999,0,,398,7.572525408e-13,0
2000479498585_Node0_Node5_Zero,2000.551918,2000.894218,0,,398,7.572525408e-13,0
2000483592575_Node0_Node5_Zero,2000.553808,2000.896179,0,,398,7.572525408e-13,0
2000487688892_Node0_Node5_Zero,2000.555818,2000.898329,0,,398,7.572525408e-13,0
2000491787587_Node0_Node5_Zero,2000.557988,2000.900419,0,,398,7.572525408e-13,0
2000495889618_Node0_Node5_Zero,2000.559978,2000.902469,0,,398,7.572525408e-13,0
2000499989514_Node0_Node5_Zero,2000.561928,2000.904439,0,,398,7.572525408e-13,0
2000504089285_Node0_Node5_Zero,2000.56666,2000.906569,0,,392,7.572525408e-13,0
2000508189098_Node0_Node5_Zero,2000.568808,2000.908559,0,,392,7.572525408e-13,0
2000512284585_Node0_Node5_Zero,2000.570678,2000.91262,0,,392,7.572525408e-13,0
2000516387208_Node0_Node5_Zero,2000.572548,2000.916491,0,,392,7.572525408e-13,0
2000520483029_Node0_Node5_Zero,2000.574578,2000.925662,0,,392,7.572525408e-13,0
2000524584090_Node0_Node5_Zero,2000.58289,2000.929555,0,,384,7.572525408e-13,0
