Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008193154_Node0_Node5_Zero,"[0, 2, 5]",2000.008193,2000.008403,0.003893,2,0,2343.0,"0.030655015222981186,0.030655015222981186",0.030655,4.260211,4.260211,11,11
2000016385510_Node0_Node5_Zero,"[0, 2, 5]",2000.016386,2000.016616,0.004112,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000024585997_Node0_Node5_Zero,"[0, 2, 5]",2000.024586,2000.024756,0.003933,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000032779239_Node0_Node5_Zero,"[0, 2, 5]",2000.032779,2000.033029,0.003933,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000040977518_Node0_Node5_Zero,"[0, 2, 5]",2000.040978,2000.041308,0.004232,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000049172622_Node0_Node5_Zero,"[0, 2, 5]",2000.049173,2000.049383,0.003893,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000057366348_Node0_Node5_Zero,"[0, 2, 5]",2000.057366,2000.057536,0.004013,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000065563194_Node0_Node5_Zero,"[0, 2, 5]",2000.065563,2000.065693,0.003853,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000073756456_Node0_Node5_Zero,"[0, 2, 5]",2000.073756,2000.073966,0.003933,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000081950737_Node0_Node5_Zero,"[0, 2, 5]",2000.081951,2000.082101,0.003893,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000090143208_Node0_Node5_Zero,"[0, 2, 5]",2000.090143,2000.090313,0.004073,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000098339333_Node0_Node5_Zero,"[0, 2, 5]",2000.098339,2000.098389,0.003793,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000106534157_Node0_Node5_Zero,"[0, 2, 5]",2000.106534,2000.106824,0.004173,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000114731873_Node0_Node5_Zero,"[0, 2, 5]",2000.114732,2000.114782,0.003913,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000122929474_Node0_Node5_Zero,"[0, 2, 5]",2000.122929,2000.123059,0.003953,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000131123942_Node0_Node5_Zero,"[0, 2, 5]",2000.131124,2000.131474,0.004313,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000139318713_Node0_Node5_Zero,"[0, 2, 5]",2000.139319,2000.139529,0.004053,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000147518228_Node0_Node5_Zero,"[0, 2, 5]",2000.147518,2000.147768,0.004153,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000155719273_Node0_Node5_Zero,"[0, 2, 5]",2000.155719,2000.155769,0.003973,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000163912403_Node0_Node5_Zero,"[0, 2, 5]",2000.163912,2000.163962,0.004013,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000172109102_Node0_Node5_Zero,"[0, 2, 5]",2000.172109,2000.172279,0.004033,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000180304770_Node0_Node5_Zero,"[0, 2, 5]",2000.180305,2000.180395,0.004033,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000188501330_Node0_Node5_Zero,"[0, 2, 5]",2000.188501,2000.188811,0.004113,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000196695732_Node0_Node5_Zero,"[0, 2, 5]",2000.196696,2000.196946,0.003973,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000204887793_Node0_Node5_Zero,"[0, 2, 5]",2000.204888,2000.205138,0.004113,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000213082131_Node0_Node5_Zero,"[0, 2, 5]",2000.213082,2000.213132,0.003853,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000221274315_Node0_Node5_Zero,"[0, 2, 5]",2000.221274,2000.221404,0.003933,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000229467603_Node0_Node5_Zero,"[0, 2, 5]",2000.229468,2000.229638,0.004113,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000237661167_Node0_Node5_Zero,"[0, 2, 5]",2000.237661,2000.237991,0.004033,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000245853046_Node0_Node5_Zero,"[0, 2, 5]",2000.245853,2000.246203,0.004053,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000254049204_Node0_Node5_Zero,"[0, 2, 5]",2000.254049,2000.254139,0.003973,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000262245131_Node0_Node5_Zero,"[0, 2, 5]",2000.262245,2000.262355,0.003893,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000270441516_Node0_Node5_Zero,"[0, 2, 5]",2000.270442,2000.270492,0.003832,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000278638470_Node0_Node5_Zero,"[0, 2, 5]",2000.278638,2000.278908,0.003933,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000286834209_Node0_Node5_Zero,"[0, 2, 5]",2000.286834,2000.287004,0.003893,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000295034598_Node0_Node5_Zero,"[0, 2, 5]",2000.295035,2000.295385,0.004253,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000303231784_Node0_Node5_Zero,"[0, 2, 5]",2000.303232,2000.303562,0.004073,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000311425141_Node0_Node5_Zero,"[0, 2, 5]",2000.311425,2000.311695,0.004193,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000319620494_Node0_Node5_Zero,"[0, 2, 5]",2000.31962,2000.31997,0.004053,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000327819479_Node0_Node5_Zero,"[0, 2, 5]",2000.327819,2000.327949,0.004013,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000336016688_Node0_Node5_Zero,"[0, 2, 5]",2000.336017,2000.336367,0.004173,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000344214637_Node0_Node5_Zero,"[0, 2, 5]",2000.344215,2000.344505,0.004153,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
2000352409682_Node0_Node5_Zero,"[0, 2, 5]",2000.35241,2000.35264,0.004133,2,0,2343.0,"0.0053220512539897905,0.011974615321477028",0.008648,1.664145,1.664145,11,11
