File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N4\daisy_chain_large_2400_4-0_0\Flow_Node0-Node5.csv,1,977,629,0.6438075742067554,1.4248020397456278,1681,2863,4.0,1.0,1.0,0,0,0,0,0,0,0,Flow_Node0-Node5
Mean,,977.0,629.0,0.6438075742067554,1.4248020397456278,1681.0,2863.0,4.0,1.0,1.0,0.0,,,,,,,
Median,,977.0,629.0,0.6438075742067554,1.4248020397456278,1681.0,2863.0,4.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
