Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2090.0-2091.0,281,98,0.3487544483985765,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2091.0-2092.0,238,83,0.3487394957983193,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2092.0-2093.0,288,99,0.34375,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2093.0-2094.0,282,87,0.30851063829787234,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2094.0-2095.0,340,97,0.2852941176470588,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2095.0-2096.0,238,34,0.14285714285714285,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2096.0-2097.0,226,106,0.4690265486725664,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2097.0-2098.0,265,94,0.35471698113207545,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2098.0-2099.0,252,105,0.4166666666666667,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2099.0-2100.0,250,84,0.336,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2100.0-2101.0,0,101,101.0,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2101.0-2102.0,0,87,87.0,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
2102.0-2103.0,0,86,86.0,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_8-0_0\Flow_Node0-Node6.csv
