Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000024611191_Node0_Node5_Zero,2000.239928,2000.378579,1,RetryLimit,2984,0,nan
2000028711201_Node0_Node5_Zero,2000.239928,2000.378579,1,RetryLimit,2984,0,nan
2000032809122_Node0_Node5_Zero,2000.246004,2000.384518,0,,2985,7.572525408e-13,0
2000036911820_Node0_Node5_Zero,2000.246004,2000.384518,0,,2985,7.572525408e-13,0
2000041008487_Node0_Node5_Zero,2000.250884,2000.386408,0,,2897,9.43680242335012e-13,1.0486558211344427e-13
2000045106417_Node0_Node5_Zero,2000.250884,2000.386408,0,,2897,9.43680242335012e-13,1.0486558211344427e-13
2000049207372_Node0_Node5_Zero,2000.252914,2000.397104,0,,3112,7.572525408e-13,0
2000053303894_Node0_Node5_Zero,2000.252914,2000.397104,0,,3112,7.572525408e-13,0
2000057402956_Node0_Node5_Zero,2000.256001,2000.405185,0,,3188,7.572525408e-13,0
2000061505660_Node0_Node5_Zero,2000.256001,2000.405185,0,,3188,7.572525408e-13,0
2000065599113_Node0_Node5_Zero,2000.260042,2000.407115,0,,3099,7.572525408e-13,0
2000069693691_Node0_Node5_Zero,2000.260042,2000.407115,0,,3099,7.572525408e-13,0
2000073795498_Node0_Node5_Zero,2000.261992,2000.412995,0,,3188,7.572525408e-13,0
2000077890440_Node0_Node5_Zero,2000.261992,2000.412995,0,,3188,7.572525408e-13,0
2000081989873_Node0_Node5_Zero,2000.266812,2000.422633,0,,3366,7.572525408e-13,0
2000086084391_Node0_Node5_Zero,2000.266812,2000.422633,0,,3366,7.572525408e-13,0
2000090180387_Node0_Node5_Zero,2000.27062,2000.426504,0,,3366,7.572525408e-13,0
2000094282963_Node0_Node5_Zero,2000.27062,2000.426504,0,,3366,7.572525408e-13,0
2000098379020_Node0_Node5_Zero,2000.273787,2000.428494,0,,3277,7.572525408e-13,0
2000102477127_Node0_Node5_Zero,2000.273787,2000.428494,0,,3277,7.572525408e-13,0
2000106576302_Node0_Node5_Zero,2000.275777,2000.430564,0,,3188,7.572525408e-13,0
2000110670802_Node0_Node5_Zero,2000.275777,2000.430564,0,,3188,7.572525408e-13,0
2000114769327_Node0_Node5_Zero,2000.277647,2000.432614,0,,3099,7.572525408e-13,0
2000118869493_Node0_Node5_Zero,2000.277647,2000.432614,0,,3099,7.572525408e-13,0
2000122965700_Node0_Node5_Zero,2000.280771,2000.434724,0,,3010,7.572525408e-13,0
2000127066193_Node0_Node5_Zero,2000.280771,2000.434724,0,,3010,7.572525408e-13,0
2000131166456_Node0_Node5_Zero,2000.282721,2000.436814,0,,2921,7.572525408e-13,0
2000135263730_Node0_Node5_Zero,2000.282721,2000.436814,0,,2921,7.572525408e-13,0
2000139360778_Node0_Node5_Zero,2000.286745,2000.438864,0,,2832,7.572525408e-13,0
