Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,410,8432,0,0,0,0,8842,15204,0,0,13459,24295,0,0,0,0,0
Node1,880,7598,7384,13324,13459,25351,8478,15368,13459,24295,11309,19894,0,0,0,0,0
Node2,641,116,6174,12171,11309,21246,757,1367,11309,19894,10836,19892,0,0,0,0,0
Node3,44,514,495,515,10841,19941,558,986,10841,19897,10772,19890,0,0,0,0,0
Node4,15,622,623,633,11234,20747,637,1095,11234,20720,10716,19888,0,0,0,0,0
Node5,0,0,8,16,11325,20940,0,0,11325,20934,0,0,0,0,0,0,0
Node6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
