Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2032.5-2033.5,244,196,0.8032786885245902,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2033.5-2034.5,244,192,0.7868852459016393,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2034.5-2035.5,244,196,0.8032786885245902,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2035.5-2036.5,244,198,0.8114754098360656,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2036.5-2037.5,244,204,0.8360655737704918,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2037.5-2038.5,244,212,0.8688524590163934,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2038.5-2039.5,244,195,0.7991803278688525,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2039.5-2040.5,244,195,0.7991803278688525,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2040.5-2041.5,244,186,0.7622950819672131,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2041.5-2042.5,244,174,0.7131147540983607,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2042.5-2043.5,244,200,0.819672131147541,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2043.5-2044.5,244,178,0.7295081967213115,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2044.5-2045.5,244,203,0.8319672131147541,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2045.5-2046.5,244,185,0.7581967213114754,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2046.5-2047.5,244,208,0.8524590163934426,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2047.5-2048.5,244,198,0.8114754098360656,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2048.5-2049.5,244,210,0.860655737704918,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2049.5-2050.5,244,166,0.680327868852459,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2050.5-2051.5,244,196,0.8032786885245902,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2051.5-2052.5,244,194,0.7950819672131147,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2052.5-2053.5,244,188,0.7704918032786885,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2053.5-2054.5,244,200,0.819672131147541,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2054.5-2055.5,244,194,0.7950819672131147,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2055.5-2056.5,244,206,0.8442622950819673,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2056.5-2057.5,244,187,0.7663934426229508,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2057.5-2058.5,244,183,0.75,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2058.5-2059.5,244,198,0.8114754098360656,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2059.5-2060.5,244,193,0.7909836065573771,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2060.5-2061.5,244,205,0.8401639344262295,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2061.5-2062.5,244,212,0.8688524590163934,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2062.5-2063.5,244,188,0.7704918032786885,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2063.5-2064.5,244,185,0.7581967213114754,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2064.5-2065.5,244,186,0.7622950819672131,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2065.5-2066.5,244,201,0.8237704918032787,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2066.5-2067.5,244,204,0.8360655737704918,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2067.5-2068.5,244,182,0.7459016393442623,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2068.5-2069.5,244,192,0.7868852459016393,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2069.5-2070.5,244,200,0.819672131147541,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2070.5-2071.5,244,202,0.8278688524590164,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2071.5-2072.5,244,197,0.8073770491803278,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2072.5-2073.5,244,183,0.75,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2073.5-2074.5,244,196,0.8032786885245902,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2074.5-2075.5,244,200,0.819672131147541,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2075.5-2076.5,244,194,0.7950819672131147,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2076.5-2077.5,244,194,0.7950819672131147,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2077.5-2078.5,244,192,0.7868852459016393,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2078.5-2079.5,244,192,0.7868852459016393,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2079.5-2080.5,244,201,0.8237704918032787,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2080.5-2081.5,244,189,0.7745901639344263,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2081.5-2082.5,244,191,0.7827868852459017,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2082.5-2083.5,244,189,0.7745901639344263,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2083.5-2084.5,244,200,0.819672131147541,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2084.5-2085.5,244,202,0.8278688524590164,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2085.5-2086.5,244,190,0.7786885245901639,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2086.5-2087.5,244,196,0.8032786885245902,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2087.5-2088.5,244,194,0.7950819672131147,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2088.5-2089.5,244,205,0.8401639344262295,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2089.5-2090.5,244,191,0.7827868852459017,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2090.5-2091.5,244,204,0.8360655737704918,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2091.5-2092.5,244,188,0.7704918032786885,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2092.5-2093.5,244,199,0.8155737704918032,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2093.5-2094.5,244,187,0.7663934426229508,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2094.5-2095.5,244,212,0.8688524590163934,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2095.5-2096.5,244,178,0.7295081967213115,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2096.5-2097.5,244,203,0.8319672131147541,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2097.5-2098.5,244,197,0.8073770491803278,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2098.5-2099.5,244,192,0.7868852459016393,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2099.5-2100.5,118,217,1.8389830508474576,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2100.5-2101.5,0,235,235.0,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
2101.5-2102.5,0,70,70.0,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_600_4-0_1\Flow_Node0-Node6.csv
