Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008197880_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.008198,2000.008548,inf,0,7,2343.0,0.030655015222981186,0.030655015222981186,2.396369,inf,22,22
2000016393923_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.016394,2000.057674,inf,1,7,2327.5,"0.04247567084482785,0.030655015222981186",0.036565,2.396369,inf,22,22
2000024586229_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.024586,2000.057674,inf,1,7,2327.5,"0.04247567084482785,0.030655015222981186",0.036565,2.396369,inf,22,22
2000032779385_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.032779,2000.061521,inf,2,7,2327.5,"0.04247567084482785,0.04247567084482785,0.030655015222981186",0.038535,2.396369,inf,22,22
2000040980476_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.04098,2000.061521,inf,2,7,2327.5,"0.04247567084482785,0.04247567084482785,0.030655015222981186",0.038535,2.396369,inf,22,22
2000049172198_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.049172,2000.065547,inf,3,7,2327.5,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.030655015222981186",0.039521,2.396369,inf,22,22
2000057364238_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.057364,2000.065547,inf,3,7,2327.5,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.030655015222981186",0.039521,2.396369,inf,22,22
2000065563030_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.065563,2000.074105,0.235315,4,0,2327.5,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000073754822_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.073755,2000.074105,0.227123,4,0,2327.5,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000081946914_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.081947,2000.082495,0.220921,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000090146834_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.090147,2000.090377,0.212721,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000098338987_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.098339,2000.098469,0.206599,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000106534792_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.106535,2000.106705,0.198403,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000114732754_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.114733,2000.115063,0.192315,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000122926743_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.122927,2000.123037,0.184121,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000131118661_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.131119,2000.131369,0.178019,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.05129047425784217",0.044679,3.320415,4.009487,22,22
2000139313217_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.139313,2000.142295,0.169825,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.05129047425784217",0.044679,3.320415,4.009487,22,22
2000147511377_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.147511,2000.147861,0.163537,4,4,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.05129047425784217",0.044679,3.320415,4.009487,22,22
2000155713065_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.155713,2000.156707,0.155335,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.05129047425784217",0.044679,3.320415,4.009487,22,22
2000163910242_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.16391,2000.16412,0.149148,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000172110852_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.172111,2000.172421,0.140947,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000180309359_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.180309,2000.180639,0.134739,4,1,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000188506842_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.188507,2000.188797,0.126541,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000196703677_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.196704,2000.196954,0.120374,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000204899878_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.2049,2000.20507,0.112178,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000213093129_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.213093,2000.213343,0.105995,4,4,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000221291965_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.221292,2000.222465,0.097796,4,0,2343.0,"0.06792251393773163,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.048837,3.320415,3.320415,22,22
2000229488502_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.229489,2000.22966,0.091729,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000237688430_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.237688,2000.238744,0.08353,4,2,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000245888990_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.245889,2000.246222,0.077419,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000254087152_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.254087,2000.254417,0.069221,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000262285998_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.262286,2000.262396,0.063032,4,0,2343.0,"0.06792251393773163,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.048837,3.320415,3.320415,22,22
2000270482602_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.270483,2000.270533,0.054835,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000278675997_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.278676,2000.278846,0.048552,4,3,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000286874277_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.286874,2000.287204,0.040354,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000295068230_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.295068,2000.295318,0.03333,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
