Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000010873944_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.010874,2000.011104,inf,0,7,2343.0,0.0019159384514363241,0.0019159384514363241,2.396369,inf,22,22
2000021739179_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.021739,2000.054617,inf,1,7,2327.5,"0.0026547294278017404,0.0019159384514363241",0.002285,2.396369,inf,22,22
2000032609791_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.03261,2000.054617,inf,1,7,2327.5,"0.0026547294278017404,0.0019159384514363241",0.002285,2.396369,inf,22,22
2000043481305_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.043481,2000.056507,inf,2,7,2327.5,"0.0026547294278017404,0.0026547294278017404,0.0019159384514363241",0.002408,1.309417,inf,22,22
2000054347464_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.054347,2000.056507,inf,2,7,2327.5,"0.0026547294278017404,0.0026547294278017404,0.0019159384514363241",0.002408,2.396369,inf,22,22
2000065218613_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.065219,2000.067276,inf,3,7,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0019159384514363241",0.00247,2.396369,inf,22,22
2000076086132_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.076086,2000.076436,inf,3,7,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0019159384514363241",0.00247,2.396369,inf,22,22
2000086956555_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.086957,2000.087267,0.199096,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000097829527_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.09783,2000.09814,0.188223,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000108703519_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.108704,2000.108874,0.18029,4,1,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000119577503_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.119578,2000.119928,0.169416,4,3,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000130442205_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.130442,2000.130552,0.160442,4,2,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000141307457_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.141307,2000.141357,0.149577,4,2,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000152175763_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.152176,2000.152326,0.141605,4,2,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000163041130_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.163041,2000.163371,0.13074,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000173906657_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.173907,2000.174057,0.121975,4,3,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000184774108_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.184774,2000.184904,0.111108,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000195640723_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.195641,2000.195711,0.102241,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0035357096391945256",0.002875,3.320415,4.422305,22,22
2000206508120_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.206508,2000.206818,0.091374,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0035357096391945256",0.002875,3.320415,4.422305,22,22
2000217375917_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.217376,2000.218851,0.082476,4,4,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0035357096391945256",0.002875,3.320415,4.422305,22,22
2000228245412_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.228245,2000.229649,0.071607,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0035357096391945256",0.002875,3.320415,4.422305,22,22
2000239118014_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.239118,2000.239188,0.062624,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
2000249984669_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.249985,2000.250175,0.051757,4,0,2343.0,"0.0026547294278017404,0.0026547294278017404,0.0026547294278017404,0.0026547294278017404",0.002655,3.320415,3.320415,22,22
