File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N4\daisy_chain_large_2400_2-0_0\Flow_Node0-Node5.csv,1,489,489,1.0,0.008074940695296524,0,1956,4.0,1.0,1.0,0,0,0,0,0,0,0,Flow_Node0-Node5
Mean,,489.0,489.0,1.0,0.008074940695296524,0.0,1956.0,4.0,1.0,1.0,0.0,,,,,,,
Median,,489.0,489.0,1.0,0.008074940695296524,0.0,1956.0,4.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
