Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000008201507_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.008202,2000.008372,0.00794,4,0,2343.0,"0.030655015222981186,0.030655015222981186,0.030655015222981186,0.030655015222981186",0.030655,2.396369,2.396369,11,11
2000016394971_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.016395,2000.016605,0.0078,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000024593954_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.024594,2000.024684,0.00792,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000032788031_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.032788,2000.033018,0.00812,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000040984333_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.040984,2000.041334,0.008561,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000049181450_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.049181,2000.049391,0.008121,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000057379393_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.057379,2000.057489,0.008021,4,0,2343.0,"0.030144870000030004,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.023502,1.664145,1.664145,11,11
2000065580094_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.06558,2000.06575,0.0081,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000073780189_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.07378,2000.07409,0.00846,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000081975077_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.081975,2000.082165,0.008,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000090172345_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.090172,2000.090522,0.008261,4,0,2343.0,"0.030144870000030004,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.023502,1.664145,1.664145,11,11
2000098367327_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.098367,2000.098577,0.008001,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000106563057_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.106563,2000.106613,0.008,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000114757775_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.114758,2000.115108,0.0081,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000122952491_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.122952,2000.123302,0.007881,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000131152231_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.131152,2000.131362,0.0082,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000139352026_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.139352,2000.139582,0.00826,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000147550583_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.147551,2000.147681,0.008,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000155751514_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.155752,2000.156102,0.00824,4,0,2343.0,"0.026956470605764497,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.022705,1.664145,1.664145,11,11
2000163945318_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.163945,2000.164075,0.007921,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000172146286_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.172146,2000.172336,0.008141,4,0,2343.0,"0.026956470605764497,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.022705,1.664145,1.664145,11,11
2000180341833_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.180342,2000.180512,0.00804,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000188538885_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.188539,2000.188829,0.00838,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000196737998_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.196738,2000.197008,0.00808,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000204939552_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.20494,2000.20525,0.00834,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000213133687_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.213134,2000.213484,0.0085,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000221325655_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.221326,2000.221576,0.00804,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000229522126_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.229522,2000.229792,0.00808,4,0,2343.0,"0.030144870000030004,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.023502,1.664145,1.664145,11,11
2000237714479_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.237714,2000.237864,0.007901,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000245914525_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.245915,2000.246105,0.00788,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000254115697_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.254116,2000.254246,0.00788,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000262316254_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.262316,2000.262386,0.008,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
2000270511093_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.270511,2000.270601,0.008,4,0,2343.0,"0.021288205015959162,0.021288205015959162,0.021288205015959162,0.021288205015959162",0.021288,1.664145,1.664145,11,11
