Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000008196453_Node0_Node4_Zero,2000.012224,2000.014172,0,,0,7.572525408e-13,0
2000016392423_Node0_Node4_Zero,2000.02052,2000.022548,0,,0,7.572525408e-13,0
2000024592184_Node0_Node4_Zero,2000.02886,2000.031048,0,,0,7.572525408e-13,0
2000032792349_Node0_Node4_Zero,2000.03706,2000.039148,0,,0,7.572525408e-13,0
2000040990314_Node0_Node4_Zero,2000.044958,2000.046986,0,,0,7.572525408e-13,0
2000049186896_Node0_Node4_Zero,2000.053195,2000.055243,0,,0,7.572525408e-13,0
2000057382192_Node0_Node4_Zero,2000.06141,2000.063318,0,,0,7.572525408e-13,0
2000065583062_Node0_Node4_Zero,2000.069431,2000.071619,0,,0,7.572525408e-13,0
2000073776683_Node0_Node4_Zero,2000.077785,2000.079953,0,,0,7.572525408e-13,0
2000081975155_Node0_Node4_Zero,2000.085903,2000.087891,0,,0,7.572525408e-13,0
2000090170893_Node0_Node4_Zero,2000.094399,2000.096347,0,,0,7.572525408e-13,0
2000098371089_Node0_Node4_Zero,2000.102239,2000.104347,0,,0,7.572525408e-13,0
2000106572025_Node0_Node4_Zero,2000.1104,2000.112328,0,,0,7.572525408e-13,0
2000114767908_Node0_Node4_Zero,2000.118656,2000.120684,0,,0,7.572525408e-13,0
2000122968969_Node0_Node4_Zero,2000.126997,2000.129145,0,,0,7.572525408e-13,0
2000131169486_Node0_Node4_Zero,2000.135237,2000.137245,0,,0,7.572525408e-13,0
2000139361931_Node0_Node4_Zero,2000.14343,2000.145398,0,,0,7.572525408e-13,0
2000147555228_Node0_Node4_Zero,2000.151683,2000.153831,0,,0,7.572525408e-13,0
2000155754908_Node0_Node4_Zero,2000.159703,2000.161871,0,,0,7.572525408e-13,0
2000163955744_Node0_Node4_Zero,2000.168184,2000.170132,0,,0,7.572525408e-13,0
2000172156509_Node0_Node4_Zero,2000.176144,2000.178272,0,,0,7.572525408e-13,0
2000180357932_Node0_Node4_Zero,2000.184466,2000.186514,0,,0,7.572525408e-13,0
2000188551017_Node0_Node4_Zero,2000.192579,2000.194607,0,,0,7.572525408e-13,0
2000196742955_Node0_Node4_Zero,2000.200591,2000.202539,0,,0,7.572525408e-13,0
2000204934851_Node0_Node4_Zero,2000.209183,2000.211371,0,,0,7.572525408e-13,0
2000213127964_Node0_Node4_Zero,2000.217276,2000.219444,0,,0,7.572525408e-13,0
2000221323098_Node0_Node4_Zero,2000.225351,2000.227419,0,,0,7.572525408e-13,0
2000229516426_Node0_Node4_Zero,2000.233624,2000.235712,0,,0,7.572525408e-13,0
2000237709886_Node0_Node4_Zero,2000.241658,2000.243786,0,,0,7.572525408e-13,0
2000245910577_Node0_Node4_Zero,2000.249738,2000.251686,0,,0,7.572525408e-13,0
2000254103046_Node0_Node4_Zero,2000.258311,2000.260499,0,,0,7.572525408e-13,0
2000262299508_Node0_Node4_Zero,2000.266327,2000.268395,0,,0,7.572525408e-13,0
2000270492293_Node0_Node4_Zero,2000.27462,2000.276748,0,,0,7.572525408e-13,0
2000278684921_Node0_Node4_Zero,2000.282533,2000.284741,0,,0,7.572525408e-13,0
2000286884097_Node0_Node4_Zero,2000.290872,2000.29296,0,,0,7.572525408e-13,0
2000295078008_Node0_Node4_Zero,2000.298926,2000.300834,0,,0,7.572525408e-13,0
2000303279605_Node0_Node4_Zero,2000.307388,2000.309475,0,,0,7.572525408e-13,0
2000311478978_Node0_Node4_Zero,2000.315607,2000.317535,0,,0,7.572525408e-13,0
2000319679094_Node0_Node4_Zero,2000.323607,2000.325675,0,,0,7.572525408e-13,0
2000327873605_Node0_Node4_Zero,2000.331862,2000.333809,0,,0,7.572525408e-13,0
2000336074021_Node0_Node4_Zero,2000.339962,2000.34199,0,,0,7.572525408e-13,0
2000344266575_Node0_Node4_Zero,2000.348234,2000.350402,0,,0,7.572525408e-13,0
2000352463061_Node0_Node4_Zero,2000.356331,2000.358299,0,,0,7.572525408e-13,0
2000360656149_Node0_Node4_Zero,2000.364764,2000.366752,0,,0,7.572525408e-13,0
2000368856169_Node0_Node4_Zero,2000.373024,2000.375212,0,,0,7.572525408e-13,0
2000377054024_Node0_Node4_Zero,2000.381162,2000.38333,0,,0,7.572525408e-13,0
2000385245856_Node0_Node4_Zero,2000.389214,2000.391222,0,,0,7.572525408e-13,0
2000393442318_Node0_Node4_Zero,2000.39737,2000.399518,0,,0,7.572525408e-13,0
2000401634562_Node0_Node4_Zero,2000.405722,2000.40793,0,,0,7.572525408e-13,0
2000409835400_Node0_Node4_Zero,2000.413683,2000.415611,0,,0,7.572525408e-13,0
2000418033523_Node0_Node4_Zero,2000.421901,2000.423809,0,,0,7.572525408e-13,0
2000426228381_Node0_Node4_Zero,2000.430456,2000.432604,0,,0,7.572525408e-13,0
2000434424285_Node0_Node4_Zero,2000.438332,2000.44034,0,,0,7.572525408e-13,0
2000442625003_Node0_Node4_Zero,2000.446653,2000.448661,0,,0,7.572525408e-13,0
2000450825134_Node0_Node4_Zero,2000.454933,2000.457141,0,,0,7.572525408e-13,0
2000459021101_Node0_Node4_Zero,2000.462869,2000.464857,0,,0,7.572525408e-13,0
2000467214793_Node0_Node4_Zero,2000.471223,2000.473191,0,,0,7.572525408e-13,0
2000475414383_Node0_Node4_Zero,2000.479622,2000.48153,0,,0,7.572525408e-13,0
2000483610414_Node0_Node4_Zero,2000.487658,2000.489666,0,,0,7.572525408e-13,0
2000491809273_Node0_Node4_Zero,2000.495837,2000.497785,0,,0,7.572525408e-13,0
2000500004541_Node0_Node4_Zero,2000.504092,2000.50618,0,,0,7.572525408e-13,0
2000508201746_Node0_Node4_Zero,2000.51225,2000.514338,0,,0,7.572525408e-13,0
2000516397883_Node0_Node4_Zero,2000.520406,2000.522574,0,,0,7.572525408e-13,0
2000524590463_Node0_Node4_Zero,2000.528458,2000.530586,0,,0,7.572525408e-13,0
2000532784894_Node0_Node4_Zero,2000.536933,2000.539001,0,,0,7.572525408e-13,0
2000540980347_Node0_Node4_Zero,2000.545228,2000.547216,0,,0,7.572525408e-13,0
2000549177742_Node0_Node4_Zero,2000.553026,2000.555134,0,,0,7.572525408e-13,0
2000557378691_Node0_Node4_Zero,2000.561327,2000.563375,0,,0,7.572525408e-13,0
2000565575517_Node0_Node4_Zero,2000.569583,2000.571511,0,,0,7.572525408e-13,0
2000573775195_Node0_Node4_Zero,2000.577943,2000.579911,0,,0,7.572525408e-13,0
2000581968807_Node0_Node4_Zero,2000.585957,2000.588145,0,,0,7.572525408e-13,0
2000590170329_Node0_Node4_Zero,2000.594338,2000.596286,0,,0,7.572525408e-13,0
2000598367189_Node0_Node4_Zero,2000.602375,2000.604423,0,,0,7.572525408e-13,0
2000606565841_Node0_Node4_Zero,2000.610614,2000.612602,0,,0,7.572525408e-13,0
2000614764084_Node0_Node4_Zero,2000.618872,2000.62094,0,,0,7.572525408e-13,0
2000622961146_Node0_Node4_Zero,2000.626889,2000.629077,0,,0,7.572525408e-13,0
2000631157986_Node0_Node4_Zero,2000.635386,2000.637554,0,,0,7.572525408e-13,0
2000639355833_Node0_Node4_Zero,2000.643284,2000.645412,0,,0,7.572525408e-13,0
2000647557150_Node0_Node4_Zero,2000.651365,2000.653273,0,,0,7.572525408e-13,0
2000655753827_Node0_Node4_Zero,2000.659842,2000.66183,0,,0,7.572525408e-13,0
2000663948897_Node0_Node4_Zero,2000.667737,2000.669905,0,,0,7.572525408e-13,0
