Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000010870668_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.010871,2000.011141,inf,0,7,2343.0,0.007663753805745297,0.007663753805745297,2.396369,inf,22,22
2000021736252_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.021736,2000.076168,inf,1,7,2327.5,"0.010618917711206962,0.007663753805745297",0.009141,2.396369,inf,22,22
2000032602987_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.032603,2000.076168,inf,1,7,2327.5,"0.010618917711206962,0.007663753805745297",0.009141,2.396369,inf,22,22
2000043467987_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.043468,2000.078118,inf,2,7,2327.5,"0.010618917711206962,0.010618917711206962,0.007663753805745297",0.009634,2.396369,inf,22,22
2000054342233_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.054342,2000.078118,inf,2,7,2327.5,"0.010618917711206962,0.010618917711206962,0.007663753805745297",0.009634,2.396369,inf,22,22
2000065208270_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.065208,2000.079988,inf,3,7,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.00988,2.396369,inf,22,22
2000076077576_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.076078,2000.079988,inf,3,7,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.00988,2.396369,inf,22,22
2000086942292_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.086942,2000.088911,inf,4,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.010028,2.396369,inf,22,22
2000097815250_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.097815,2000.09814,inf,4,7,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.010028,2.396369,inf,22,22
2000108689376_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.108689,2000.108939,0.271375,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000119554905_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.119555,2000.119765,0.260509,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000130422622_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.130423,2000.130693,0.251791,5,4,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542,0.010618917711206962",0.01106,3.320415,3.320415,22,22
2000141293560_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.141294,2000.152338,0.24092,5,2,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542,0.010618917711206962",0.01106,3.320415,3.320415,22,22
2000152167859_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.152168,2000.152338,0.231976,5,2,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542,0.010618917711206962",0.01106,3.320415,3.320415,22,22
2000163033284_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.163033,2000.163083,0.221111,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542,0.010618917711206962",0.01106,3.320415,3.320415,22,22
2000173906379_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.173906,2000.174036,0.212128,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01106,3.320415,4.009487,22,22
2000184773611_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.184774,2000.185024,0.20126,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01106,3.320415,4.009487,22,22
2000195645043_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.195645,2000.195735,0.192359,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000206513131_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.206513,2000.206663,0.181491,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000217379610_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.21738,2000.21763,0.172794,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01106,3.320415,4.009487,22,22
2000228245978_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.228246,2000.230234,0.161928,5,2,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542",0.01106,3.320415,4.009487,22,22
2000239113937_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.239114,2000.240455,0.15297,5,2,2343.0,"0.016980628484432908,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.011891,3.320415,3.320415,22,22
2000249984310_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.249984,2000.250054,0.1421,5,3,2343.0,"0.016980628484432908,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.011891,3.320415,3.320415,22,22
2000260854806_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.260855,2000.261025,0.133179,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000271724164_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.271724,2000.271934,0.12231,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000282595900_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.282596,2000.282666,0.113308,5,2,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012549620576838122",0.011005,3.320415,3.924124,22,22
2000293462954_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.293463,2000.293533,0.102441,5,5,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012549620576838122",0.011005,1.658241,3.924124,22,22
2000304331586_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.304332,2000.32622,0.093642,5,0,2327.5,"0.013446344721529602,0.016980628484432908,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.012457,3.320415,3.320415,22,22
2000315200404_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.3152,2000.32622,0.082774,5,0,2327.5,"0.013446344721529602,0.016980628484432908,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.012457,3.320415,3.320415,22,22
2000326070480_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.32607,2000.32825,0.073854,5,0,2343.0,"0.013446344721529602,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.011184,3.320415,3.320415,22,22
2000336944486_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.336944,2000.337194,0.06298,5,2,2343.0,"0.010618917711206962,0.016980628484432908,0.010618917711206962,0.012822618564460542,0.010618917711206962",0.012332,1.814332,3.320415,22,22
2000347809064_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.347809,2000.348039,0.054005,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000358680093_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.35868,2000.35899,0.043134,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000369554515_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.369555,2000.369845,0.033469,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000380426930_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.380427,2000.380677,0.02749,5,6,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,1.658241,3.320415,22,22
2000391299696_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.3913,2000.39137,0.03213,5,0,2343.0,"0.014536608116991104,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.011402,3.320415,3.320415,22,22
2000402172958_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.402173,2000.402323,0.021257,5,0,2343.0,"0.014536608116991104,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.011402,3.320415,3.320415,22,22
2000413040628_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.413041,2000.413291,0.013663,5,0,2343.0,"0.014536608116991104,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.011402,3.320415,3.320415,22,22
2000423909145_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.423909,2000.424701,0.007559,5,1,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012822618564460542,0.010618917711206962",0.01106,1.814332,3.320415,22,22
2000434773900_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.434774,2000.435104,0.005865,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
