Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,6,15,0,0,0,0,21,23,0,0,9195,9200,0,0,0,0,0
Node1,9,13,16,16,9195,9200,22,29,9195,9200,9191,9198,0,0,0,0,0
Node2,0,7,14,22,9191,9198,7,14,9191,9198,9187,9196,0,0,0,0,0
Node3,0,7,8,16,9187,9196,7,14,9187,9196,9183,9194,0,0,0,0,0
Node4,0,7,8,16,9183,9194,7,14,9183,9194,9179,9192,0,0,0,0,0
Node5,0,0,8,16,9179,9192,0,0,9179,9192,0,0,0,0,0,0,0
Node6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
