Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000004101427_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.004101,2000.004331,0.006048,3,0,2343.0,"0.007663753805745297,0.007663753805745297,0.007663753805745297",0.007664,2.396369,2.396369,11,11
2000008204391_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.008204,2000.010258,0.007792,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000012303263_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.012303,2000.016164,0.009878,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000016399700_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.0164,2000.022373,0.013725,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000020495574_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.020496,2000.024463,0.017427,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000024597179_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.024597,2000.032215,0.022988,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000028695726_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.028696,2000.034165,0.026751,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000032797286_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.032797,2000.039943,0.02458,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000036891821_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.036892,2000.041973,0.032025,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000040989253_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.040989,2000.043863,0.033763,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000045084107_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.045084,2000.051753,0.033572,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000049183968_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.049184,2000.061379,0.031387,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000053281688_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.053282,2000.069124,0.036967,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000057381521_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.057382,2000.070994,0.034877,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000061481647_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.061482,2000.076873,0.040266,3,1,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,0.624645,1.664145,11,11
2000065581808_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.065582,2000.084581,0.040051,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000069683517_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.069684,2000.086551,0.045525,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000073784740_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.073785,2000.092341,0.051073,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000077879820_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.07788,2000.094231,0.056602,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000081973504_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.081974,2000.101887,0.056492,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000086075670_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.086076,2000.105767,0.058387,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000090175109_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.090175,2000.115327,0.056238,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000094271829_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.094272,2000.117337,0.054051,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
2000098368337_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.098368,2000.119287,0.051845,3,0,2343.0,"0.0013305128134974476,0.0053220512539897905,0.0053220512539897905",0.003992,1.664145,1.664145,11,11
