Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000010870819_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.010871,2000.011221,inf,0,7,2343.0,0.030655015222981186,0.030655015222981186,2.396369,inf,22,22
2000021741211_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.021741,2000.05445,inf,1,7,2327.5,"0.04247567084482785,0.030655015222981186",0.036565,2.396369,inf,22,22
2000032606295_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.032606,2000.05445,inf,1,7,2327.5,"0.04247567084482785,0.030655015222981186",0.036565,2.396369,inf,22,22
2000043472265_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.043472,2000.058516,inf,2,7,2327.5,"0.04247567084482785,0.04247567084482785,0.030655015222981186",0.038535,2.396369,inf,22,22
2000054339700_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.05434,2000.058516,inf,2,7,2327.5,"0.04247567084482785,0.04247567084482785,0.030655015222981186",0.038535,2.396369,inf,22,22
2000065205116_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.065205,2000.065355,inf,3,7,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.030655015222981186",0.039521,2.396369,inf,22,22
2000076074392_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.076074,2000.076344,inf,3,7,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.030655015222981186",0.039521,2.396369,inf,22,22
2000086941537_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.086942,2000.087112,0.147251,4,1,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000097811450_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.097811,2000.098061,0.136382,4,1,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000108679729_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.10868,2000.109235,0.127603,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000119545327_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.119545,2000.119735,0.116738,4,0,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
2000130414883_Node0_Node4_Zero,"[0, 1, 2, 3, 4]",2000.130415,2000.130725,0.107998,4,2,2343.0,"0.04247567084482785,0.04247567084482785,0.04247567084482785,0.04247567084482785",0.042476,3.320415,3.320415,22,22
