Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000004100606_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.004101,2000.004451,inf,0,7,2343.0,0.007663753805745297,0.007663753805745297,2.396369,inf,22,22
2000008199328_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.008199,2000.053582,inf,1,7,2327.5,"0.010618917711206962,0.007663753805745297",0.009141,2.396369,inf,22,22
2000012301157_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.012301,2000.053582,inf,1,7,2327.5,"0.010618917711206962,0.007663753805745297",0.009141,2.396369,inf,22,22
2000016395670_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.016396,2000.057534,inf,2,7,2327.5,"0.010618917711206962,0.010618917711206962,0.007663753805745297",0.009634,2.396369,inf,22,22
2000020491082_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.020491,2000.057534,inf,2,7,2327.5,"0.010618917711206962,0.010618917711206962,0.007663753805745297",0.009634,2.396369,inf,22,22
2000024584485_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.024584,2000.059464,inf,3,7,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.00988,2.396369,inf,22,22
2000028686596_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.028687,2000.059464,inf,3,7,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.00988,2.396369,inf,22,22
2000032789672_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.03279,2000.063336,inf,4,7,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.010028,2.396369,inf,22,22
2000036892432_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.036892,2000.063336,inf,4,7,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.007663753805745297",0.010028,2.396369,inf,22,22
2000040994178_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.040994,2000.065306,0.522002,5,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102,0.012822618564460542",0.011764,3.320415,4.009487,22,22
2000045094775_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.045095,2000.065306,0.517901,5,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102,0.012822618564460542",0.011764,3.320415,4.009487,22,22
2000049193964_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.049194,2000.067476,0.515752,5,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102,0.013446344721529602",0.011889,3.320415,4.204519,22,22
2000053292181_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.053292,2000.067476,0.511654,5,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102,0.013446344721529602",0.011889,3.320415,4.204519,22,22
2000057388267_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.057388,2000.073408,0.509688,5,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000061490365_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.06149,2000.073408,0.505586,5,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962",0.010619,3.320415,3.320415,22,22
2000065587007_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.065587,2000.075438,0.503519,5,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012657603444315928",0.011027,3.320415,3.957889,22,22
2000069683257_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.069683,2000.075438,0.499423,5,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012657603444315928",0.011027,3.320415,3.957889,22,22
2000073785658_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.073786,2000.077448,0.49725,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012029286257289253",0.010901,3.320415,3.761421,22,22
2000077879827_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.07788,2000.082311,0.493156,5,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012029286257289253",0.010901,3.320415,3.761421,22,22
2000081980576_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.081981,2000.082311,0.491242,5,0,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012549620576838122",0.011005,3.320415,3.924124,22,22
2000086081345_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.086081,2000.086311,0.487142,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012549620576838122",0.011005,3.320415,3.924124,22,22
2000090177624_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.090178,2000.090248,0.484995,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102",0.011324,3.320415,4.422305,22,22
2000094273268_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.094273,2000.094523,0.4809,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102",0.011324,3.320415,4.422305,22,22
2000098375635_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.098376,2000.099323,0.478867,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.01264951758918541",0.011025,3.320415,3.955361,22,22
2000102473410_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.102473,2000.10366,0.47477,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.01264951758918541",0.011025,3.320415,3.955361,22,22
2000106576035_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.106576,2000.110625,0.472727,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012644226353920188",0.011024,3.320415,3.953706,22,22
2000110678397_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.110678,2000.114908,0.468625,5,1,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.012644226353920188",0.011024,3.320415,3.953706,22,22
2000114778449_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.114778,2000.114908,0.466455,5,1,2327.5,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102",0.011324,3.320415,4.422305,22,22
2000118877179_Node0_Node5_Zero,"[0, 1, 2, 3, 4, 5]",2000.118877,2000.119561,0.462356,5,0,2343.0,"0.010618917711206962,0.010618917711206962,0.010618917711206962,0.010618917711206962,0.014142838556778102",0.011324,3.320415,4.422305,22,22
