Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.0-2001.0,244,92,0.3770491803278688,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_4-0_0\Flow_Node0-Node6.csv
2001.0-2002.0,244,98,0.4016393442622951,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_4-0_0\Flow_Node0-Node6.csv
2002.0-2003.0,244,99,0.4057377049180328,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_4-0_0\Flow_Node0-Node6.csv
2003.0-2004.0,244,59,0.24180327868852458,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_4-0_0\Flow_Node0-Node6.csv
2004.0-2005.0,244,72,0.29508196721311475,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_4-0_0\Flow_Node0-Node6.csv
2005.0-2006.0,244,69,0.2827868852459016,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_4-0_0\Flow_Node0-Node6.csv
2006.0-2007.0,244,62,0.2540983606557377,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_4-0_0\Flow_Node0-Node6.csv
2007.0-2008.0,244,85,0.3483606557377049,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_4-0_0\Flow_Node0-Node6.csv
2008.0-2009.0,244,96,0.39344262295081966,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_4-0_0\Flow_Node0-Node6.csv
2009.0-2010.0,244,83,0.3401639344262295,Flow_Node0-Node6,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1200_4-0_0\Flow_Node0-Node6.csv
