File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv,1,24400,24188,0.9913114754098361,1.1999640839259138,26138,96764,4.0,1.0,1.0,0,0,0,0,0,0,0,Flow_Node0-Node5
Mean,,24400.0,24188.0,0.9913114754098361,1.1999640839259138,26138.0,96764.0,4.0,1.0,1.0,0.0,,,,,,,
Median,,24400.0,24188.0,0.9913114754098361,1.1999640839259138,26138.0,96764.0,4.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
