Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.4-2001.4,244,292,1.1967213114754098,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2001.4-2002.4,244,236,0.9672131147540983,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2002.4-2003.4,244,242,0.9918032786885246,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2003.4-2004.4,244,234,0.9590163934426229,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2004.4-2005.4,244,240,0.9836065573770492,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2005.4-2006.4,244,239,0.9795081967213115,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2006.4-2007.4,244,243,0.9959016393442623,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2007.4-2008.4,244,234,0.9590163934426229,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2008.4-2009.4,244,234,0.9590163934426229,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2009.4-2010.4,244,242,0.9918032786885246,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2010.4-2011.4,244,238,0.9754098360655737,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2011.4-2012.4,244,238,0.9754098360655737,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2012.4-2013.4,244,246,1.0081967213114753,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2013.4-2014.4,244,242,0.9918032786885246,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2014.4-2015.4,244,236,0.9672131147540983,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2015.4-2016.4,244,231,0.9467213114754098,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2016.4-2017.4,244,241,0.9877049180327869,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2017.4-2018.4,244,228,0.9344262295081968,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2018.4-2019.4,244,246,1.0081967213114753,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2019.4-2020.4,244,244,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2020.4-2021.4,244,240,0.9836065573770492,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2021.4-2022.4,244,240,0.9836065573770492,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2022.4-2023.4,244,238,0.9754098360655737,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2023.4-2024.4,244,230,0.9426229508196722,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2024.4-2025.4,244,232,0.9508196721311475,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2025.4-2026.4,244,234,0.9590163934426229,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2026.4-2027.4,244,238,0.9754098360655737,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2027.4-2028.4,244,244,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2028.4-2029.4,244,233,0.9549180327868853,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2029.4-2030.4,244,243,0.9959016393442623,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2030.4-2031.4,244,239,0.9795081967213115,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2031.4-2032.4,244,235,0.9631147540983607,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2032.4-2033.4,244,230,0.9426229508196722,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2033.4-2034.4,244,238,0.9754098360655737,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2034.4-2035.4,244,238,0.9754098360655737,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2035.4-2036.4,244,234,0.9590163934426229,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2036.4-2037.4,244,242,0.9918032786885246,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2037.4-2038.4,244,234,0.9590163934426229,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2038.4-2039.4,244,244,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2039.4-2040.4,244,236,0.9672131147540983,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
2040.4-2041.4,244,242,0.9918032786885246,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_small_500_4-0_1\Flow_Node0-Node5.csv
