Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000002047020_Node0_Node4_Zero,2000.005798,2000.013629,0,,1,6.363024822000001e-13,0
2000004100951_Node0_Node4_Zero,2000.009655,2000.015519,0,,0,6.363024822000001e-13,0
2000006153713_Node0_Node4_Zero,2000.017417,2000.021466,0,,0,6.363024822000001e-13,0
2000008205573_Node0_Node4_Zero,2000.034212,2000.040035,0,,0,6.363024822000001e-13,0
2000010253230_Node0_Node4_Zero,2000.038077,2000.045938,0,,2,6.363024822000001e-13,0
2000012301939_Node0_Node4_Zero,2000.047894,2000.049806,0,,0,6.363024822000001e-13,0
2000014350738_Node0_Node4_Zero,2000.067313,2000.071111,0,,1,6.363024822000001e-13,0
2000016404533_Node0_Node4_Zero,2000.073032,2000.075083,0,,0,6.363024822000001e-13,0
2000018454712_Node0_Node4_Zero,2000.079077,2000.080988,0,,0,6.363024822000001e-13,0
2000020505762_Node0_Node4_Zero,2000.087781,2000.101233,0,,1,6.363024822000001e-13,0
2000022555020_Node0_Node4_Zero,2000.089657,2000.103143,0,,1,6.363024822000001e-13,0
2000024608176_Node0_Node4_Zero,2000.097287,2000.112281,0,,55,6.363024822000001e-13,0
2000026659876_Node0_Node4_Zero,2000.105025,2000.118164,0,,55,6.363024822000001e-13,0
2000028706767_Node0_Node4_Zero,2000.11614,2000.120034,0,,0,6.363024822000001e-13,0
2000030751292_Node0_Node4_Zero,2000.132454,2000.134366,0,,0,6.363024822000001e-13,0
2000032803423_Node0_Node4_Zero,2000.1363,2000.144197,0,,82,6.363024822000001e-13,0
2000034848132_Node0_Node4_Zero,2000.142255,2000.15193,0,,6,6.363024822000001e-13,0
2000036898222_Node0_Node4_Zero,2000.146068,2000.15408,0,,6,6.363024822000001e-13,0
2000038942528_Node0_Node4_Zero,2000.250148,2000.25212,0,,0,6.363024822000001e-13,0
2000040991002_Node0_Node4_Zero,2000.254025,2000.258123,0,,6,6.363024822000001e-13,0
2000043037859_Node0_Node4_Zero,2000.315346,2000.319312,0,,0,6.363024822000001e-13,0
2000045086776_Node0_Node4_Zero,2000.317245,2000.32326,0,,6,6.363024822000001e-13,0
2000047134164_Node0_Node4_Zero,2000.489495,2000.491486,0,,0,6.363024822000001e-13,0
2000049180083_Node0_Node4_Zero,2000.510273,2000.512284,0,,0,6.363024822000001e-13,0
2000051230387_Node0_Node4_Zero,2000.514268,2000.519969,0,,0,6.363024822000001e-13,0
2000053274818_Node0_Node4_Zero,2000.516158,2000.526364,0,,9,6.363024822000001e-13,0
2000055323462_Node0_Node4_Zero,2000.518048,2000.528254,0,,9,6.363024822000001e-13,0
2000057368933_Node0_Node4_Zero,2000.549119,2000.552957,0,,1,6.363024822000001e-13,0
2000059422279_Node0_Node4_Zero,2000.556872,2000.558804,0,,0,6.363024822000001e-13,0
2000061473694_Node0_Node4_Zero,2000.564327,2000.572059,0,,1,6.363024822000001e-13,0
2000063523982_Node0_Node4_Zero,2000.57012,2000.575863,0,,0,6.363024822000001e-13,0
2000065572460_Node0_Node4_Zero,2000.573938,2000.579814,0,,5,6.363024822000001e-13,0
2000067619603_Node0_Node4_Zero,2000.586145,2000.590171,0,,0,6.363024822000001e-13,0
2000069669036_Node0_Node4_Zero,2000.588116,2000.594136,0,,0,6.363024822000001e-13,0
2000071721134_Node0_Node4_Zero,2000.592104,2000.613572,0,,11,1.3146745500000003e-13,0
2000073765886_Node0_Node4_Zero,2000.597946,2000.617654,0,,14,6.363024822000001e-13,0
2000075819007_Node0_Node4_Zero,2000.599836,2000.623643,0,,17,6.363024822000001e-13,0
2000077866638_Node0_Node4_Zero,2000.746943,2000.748874,0,,0,6.363024822000001e-13,0
2000079912332_Node0_Node4_Zero,2000.750862,2000.75819,0,,10,6.363024822000001e-13,0
2000081963208_Node0_Node4_Zero,2000.80484,2000.814487,0,,1,6.363024822000001e-13,0
2000084007795_Node0_Node4_Zero,2000.812527,2000.816497,0,,0,6.363024822000001e-13,0
2000086053196_Node0_Node4_Zero,2000.818491,2000.829294,0,,12,6.363024822000001e-13,0
2000088102283_Node0_Node4_Zero,2000.822293,2000.831264,0,,8,6.363024822000001e-13,0
2000090153084_Node0_Node4_Zero,2000.83331,2000.841189,0,,12,6.363024822000001e-13,0
2000092207177_Node0_Node4_Zero,2000.837233,2000.845257,0,,10,6.363024822000001e-13,0
2000094253816_Node0_Node4_Zero,2000.898581,2000.900513,0,,0,6.363024822000001e-13,0
2000096305752_Node0_Node4_Zero,2000.905355,2000.907527,0,,0,6.363024822000001e-13,0
2000098351088_Node0_Node4_Zero,2000.909425,2000.915682,0,,3,6.363024822000001e-13,0
2000100398562_Node0_Node4_Zero,2000.911395,2000.926928,0,,19,6.363024822000001e-13,0
2000102448795_Node0_Node4_Zero,2000.917583,2000.937073,0,,77,6.363024822000001e-13,0
2000104501410_Node0_Node4_Zero,2000.919455,2000.942973,0,,164,6.363024822000001e-13,0
2000106552723_Node0_Node4_Zero,2000.921445,2000.948855,0,,170,6.363024822000001e-13,0
2000108597624_Node0_Node4_Zero,2000.93128,2000.950725,0,,93,6.363024822000001e-13,0
2000110648144_Node0_Node4_Zero,2000.933165,2000.952795,0,,93,6.363024822000001e-13,0
2000112695207_Node0_Node4_Zero,2000.935135,2000.956682,0,,95,6.363024822000001e-13,0
2000114739670_Node0_Node4_Zero,2000.941058,2000.964464,0,,10,6.363024822000001e-13,0
2000116789005_Node0_Node4_Zero,2000.944885,2000.966334,0,,10,6.363024822000001e-13,0
2000118835916_Node0_Node4_Zero,2001.029534,2001.031566,0,,0,6.363024822000001e-13,0
2000120881938_Node0_Node4_Zero,2001.047965,2001.049876,0,,0,1.3146745500000003e-13,0
2000122935913_Node0_Node4_Zero,2001.051721,2001.055687,0,,0,6.363024822000001e-13,0
2000124987923_Node0_Node4_Zero,2001.053771,2001.063465,0,,0,6.363024822000001e-13,0
2000127041097_Node0_Node4_Zero,2001.057579,2001.065375,0,,0,6.363024822000001e-13,0
2000129090249_Node0_Node4_Zero,2001.061543,2001.071088,0,,6,6.363024822000001e-13,0
2000131137349_Node0_Node4_Zero,2001.067258,2001.072958,0,,6,6.363024822000001e-13,0
2000133184510_Node0_Node4_Zero,2001.152871,2001.154802,0,,0,6.363024822000001e-13,0
2000135231940_Node0_Node4_Zero,2001.162427,2001.164398,0,,0,6.363024822000001e-13,0
2000137281703_Node0_Node4_Zero,2001.168238,2001.17015,0,,0,6.363024822000001e-13,0
2000139330006_Node0_Node4_Zero,2001.180938,2001.186759,0,,0,6.363024822000001e-13,0
2000141374454_Node0_Node4_Zero,2001.182876,2001.192641,0,,4,6.363024822000001e-13,0
2000143422804_Node0_Node4_Zero,2001.184846,2001.194531,0,,4,6.363024822000001e-13,0
2000145467085_Node0_Node4_Zero,2001.188634,2001.196441,0,,4,6.363024822000001e-13,0
2000147513598_Node0_Node4_Zero,2001.198421,2001.211335,0,,36,6.363024822000001e-13,0
2000149567409_Node0_Node4_Zero,2001.209398,2001.213345,0,,0,6.363024822000001e-13,0
2000151612684_Node0_Node4_Zero,2001.215226,2001.2257,0,,124,6.363024822000001e-13,0
2000153664233_Node0_Node4_Zero,2001.223775,2001.232207,0,,65,6.363024822000001e-13,0
2000155716349_Node0_Node4_Zero,2001.227683,2001.234077,0,,65,6.363024822000001e-13,0
2000157770158_Node0_Node4_Zero,2001.27251,2001.28024,0,,1,6.363024822000001e-13,0
2000159814599_Node0_Node4_Zero,2001.278293,2001.284205,0,,0,6.363024822000001e-13,0
2000161867862_Node0_Node4_Zero,2001.282141,2001.293817,0,,4,6.363024822000001e-13,0
2000163918359_Node0_Node4_Zero,2001.286088,2001.295807,0,,4,6.363024822000001e-13,0
2000165965375_Node0_Node4_Zero,2001.28991,2001.307377,0,,11,6.363024822000001e-13,0
2000168014136_Node0_Node4_Zero,2001.291788,2001.311636,0,,80,6.363024822000001e-13,0
2000170066083_Node0_Node4_Zero,2001.323385,2001.331028,0,,1,6.363024822000001e-13,0
2000172118476_Node0_Node4_Zero,2001.327178,2001.335996,0,,5,6.363024822000001e-13,0
2000174172510_Node0_Node4_Zero,2001.342449,2001.348232,0,,0,6.363024822000001e-13,0
2000176221138_Node0_Node4_Zero,2001.346304,2001.354387,0,,2,6.363024822000001e-13,0
2000178267509_Node0_Node4_Zero,2001.352452,2001.360079,0,,7,6.363024822000001e-13,0
2000180316885_Node0_Node4_Zero,2001.434969,2001.438847,0,,1,6.363024822000001e-13,0
2000182365666_Node0_Node4_Zero,2001.440819,2001.446617,0,,4,6.363024822000001e-13,0
2000184416612_Node0_Node4_Zero,2001.442689,2001.448607,0,,4,6.363024822000001e-13,0
2000186467149_Node0_Node4_Zero,2001.489694,2001.491605,0,,0,6.363024822000001e-13,0
2000188517516_Node0_Node4_Zero,2001.493547,2001.499606,0,,1,6.363024822000001e-13,0
2000190567175_Node0_Node4_Zero,2001.495537,2001.506395,0,,46,6.363024822000001e-13,0
2000192615042_Node0_Node4_Zero,2001.501476,2001.508285,0,,45,6.363024822000001e-13,0
2000194662535_Node0_Node4_Zero,2001.515021,2001.516952,0,,0,6.363024822000001e-13,0
2000196707850_Node0_Node4_Zero,2001.534677,2001.54441,0,,0,6.363024822000001e-13,0
2000198752889_Node0_Node4_Zero,2001.536623,2001.550232,0,,6,6.363024822000001e-13,0
2000200801080_Node0_Node4_Zero,2001.538593,2001.552282,0,,6,6.363024822000001e-13,0
2000202851319_Node0_Node4_Zero,2001.542478,2001.55615,0,,10,6.363024822000001e-13,0
2000204896062_Node0_Node4_Zero,2001.546326,2001.562176,0,,12,1.3146745500000003e-13,5.842998000000001e-14
2000206941129_Node0_Node4_Zero,2001.669118,2001.675046,0,,1,6.363024822000001e-13,0
2000208993043_Node0_Node4_Zero,2001.686168,2001.688119,0,,0,6.363024822000001e-13,0
2000211041771_Node0_Node4_Zero,2001.743664,2001.747531,0,,0,6.363024822000001e-13,0
2000213091849_Node0_Node4_Zero,2001.745565,2001.754401,0,,7,6.363024822000001e-13,0
2000215141301_Node0_Node4_Zero,2001.782477,2001.784468,0,,0,6.363024822000001e-13,0
2000217194360_Node0_Node4_Zero,2001.788426,2001.792404,0,,1,6.363024822000001e-13,0
2000219241758_Node0_Node4_Zero,2001.794328,2001.799006,0,,62,6.363024822000001e-13,0
2000221292084_Node0_Node4_Zero,2001.824434,2001.830235,0,,0,6.363024822000001e-13,0
2000223345570_Node0_Node4_Zero,2001.826348,2001.832125,0,,0,6.363024822000001e-13,0
2000225397659_Node0_Node4_Zero,2001.828318,2001.836153,0,,8,6.363024822000001e-13,0
2000227446586_Node0_Node4_Zero,2001.877903,2001.879914,0,,0,6.363024822000001e-13,0
2000229494880_Node0_Node4_Zero,2001.883881,2001.889815,0,,1,6.363024822000001e-13,0
2000231539871_Node0_Node4_Zero,2001.885813,2001.897578,0,,9,6.363024822000001e-13,0
2000233591626_Node0_Node4_Zero,2001.89948,2001.911093,0,,2,6.363024822000001e-13,0
2000235642018_Node0_Node4_Zero,2001.901385,2001.91986,0,,7,6.363024822000001e-13,0
2000237695333_Node0_Node4_Zero,2001.909145,2001.923868,0,,11,6.363024822000001e-13,0
2000239745234_Node0_Node4_Zero,2001.931729,2001.93372,0,,0,6.363024822000001e-13,0
2000241789790_Node0_Node4_Zero,2001.93568,2001.943473,0,,6,6.363024822000001e-13,0
2000243836559_Node0_Node4_Zero,2001.939488,2001.945523,0,,0,6.363024822000001e-13,0
2000245883282_Node0_Node4_Zero,2001.94156,2001.949431,0,,6,6.363024822000001e-13,0
2000247936289_Node0_Node4_Zero,2002.019332,2002.025194,0,,0,6.363024822000001e-13,0
2000249987688_Node0_Node4_Zero,2002.021255,2002.029119,0,,0,6.363024822000001e-13,0
2000252037092_Node0_Node4_Zero,2002.023225,2002.033027,0,,8,6.363024822000001e-13,0
2000254091003_Node0_Node4_Zero,2002.027192,2002.034937,0,,8,6.363024822000001e-13,0
2000256139535_Node0_Node4_Zero,2002.052648,2002.05464,0,,0,6.363024822000001e-13,0
2000258187962_Node0_Node4_Zero,2002.056567,2002.058498,0,,0,6.363024822000001e-13,0
2000260232946_Node0_Node4_Zero,2002.082664,2002.090414,0,,1,6.363024822000001e-13,0
2000262285203_Node0_Node4_Zero,2002.084625,2002.094482,0,,7,6.363024822000001e-13,0
2000264333770_Node0_Node4_Zero,2002.11116,2002.113091,0,,0,6.363024822000001e-13,0
2000284830474_Node0_Node4_Zero,2002.119445,2002.12915,0,,1,6.363024822000001e-13,0
2000286879535_Node0_Node4_Zero,2002.123274,2002.135741,0,,9,6.363024822000001e-13,0
2000288927033_Node0_Node4_Zero,2002.127179,2002.137751,0,,8,6.363024822000001e-13,0
2000290972324_Node0_Node4_Zero,2002.131026,2002.144117,0,,79,6.363024822000001e-13,0
2000293025427_Node0_Node4_Zero,2002.239359,2002.241311,0,,0,6.363024822000001e-13,0
2000295072288_Node0_Node4_Zero,2002.243204,2002.247005,0,,0,6.363024822000001e-13,0
2000297125730_Node0_Node4_Zero,2002.245074,2002.249015,0,,0,6.363024822000001e-13,0
2000299174258_Node0_Node4_Zero,2002.260987,2002.262939,0,,0,6.363024822000001e-13,0
2000301221227_Node0_Node4_Zero,2002.264806,2002.27213,0,,18,6.363024822000001e-13,0
2000303271558_Node0_Node4_Zero,2002.310412,2002.316227,0,,1,6.363024822000001e-13,0
2000407759095_Node0_Node4_Zero,2002.318094,2002.32383,0,,0,6.363024822000001e-13,0
2000409803604_Node0_Node4_Zero,2002.320044,2002.32572,0,,0,6.363024822000001e-13,0
2000411849440_Node0_Node4_Zero,2002.321914,2002.334713,0,,163,6.363024822000001e-13,0
2000413898446_Node0_Node4_Zero,2002.39082,2002.392851,0,,0,6.363024822000001e-13,0
2000415952400_Node0_Node4_Zero,2002.394778,2002.402549,0,,8,6.363024822000001e-13,0
2000418006155_Node0_Node4_Zero,2002.498624,2002.504468,0,,0,6.363024822000001e-13,0
2000420053335_Node0_Node4_Zero,2002.500538,2002.506338,0,,0,6.363024822000001e-13,0
2000524543608_Node0_Node4_Zero,2002.508206,2002.512177,0,,6,6.363024822000001e-13,0
2000526588354_Node0_Node4_Zero,2002.543764,2002.547582,0,,1,6.363024822000001e-13,0
2000528636377_Node0_Node4_Zero,2002.549611,2002.553659,0,,6,6.363024822000001e-13,0
2000530688217_Node0_Node4_Zero,2002.599642,2002.605445,0,,0,6.363024822000001e-13,0
2000532735608_Node0_Node4_Zero,2002.603526,2002.607315,0,,0,6.363024822000001e-13,0
2000534781868_Node0_Node4_Zero,2002.615547,2002.62708,0,,0,6.363024822000001e-13,0
2000536828261_Node0_Node4_Zero,2002.617493,2002.630991,0,,0,6.363024822000001e-13,0
2000538877991_Node0_Node4_Zero,2002.619363,2002.638116,0,,7,6.363024822000001e-13,0
2000540931236_Node0_Node4_Zero,2002.621233,2002.640126,0,,7,6.363024822000001e-13,0
2000542979022_Node0_Node4_Zero,2002.623263,2002.646474,0,,152,6.363024822000001e-13,0
2000545026351_Node0_Node4_Zero,2002.72965,2002.733537,0,,0,6.363024822000001e-13,0
2000649513644_Node0_Node4_Zero,2002.731543,2002.738861,0,,6,6.363024822000001e-13,0
2000651560128_Node0_Node4_Zero,2002.742716,2002.744828,0,,0,6.363024822000001e-13,0
2000653606232_Node0_Node4_Zero,2002.748809,2002.756492,0,,1,6.363024822000001e-13,0
2000655650901_Node0_Node4_Zero,2002.752628,2002.7605,0,,6,6.363024822000001e-13,0
2000657697629_Node0_Node4_Zero,2002.754498,2002.766228,0,,9,6.363024822000001e-13,0
2000659748544_Node0_Node4_Zero,2002.776098,2002.778069,0,,0,6.363024822000001e-13,0
2000661798989_Node0_Node4_Zero,2002.780076,2002.783964,0,,6,6.363024822000001e-13,0
2000663849625_Node0_Node4_Zero,2002.826371,2002.828403,0,,0,6.363024822000001e-13,0
2000665899390_Node0_Node4_Zero,2002.84456,2002.854265,0,,1,6.363024822000001e-13,0
2000667950646_Node0_Node4_Zero,2002.848398,2002.856155,0,,0,6.363024822000001e-13,0
2000669997156_Node0_Node4_Zero,2002.850288,2002.86708,0,,32,6.363024822000001e-13,0
