File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N4\daisy_chain_large_2400_1-5_1\Flow_Node0-Node5.csv,1,369,362,0.981029810298103,0.0067344116022099425,58,1460,4.0,1.0,1.0,0,0,0,0,0,0,0,Flow_Node0-Node5
Mean,,369.0,362.0,0.981029810298103,0.0067344116022099425,58.0,1460.0,4.0,1.0,1.0,0.0,,,,,,,
Median,,369.0,362.0,0.981029810298103,0.0067344116022099425,58.0,1460.0,4.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
