Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2000.2-2001.2,92,103,1.1195652173913044,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N4\daisy_chain_large_2400_1-5_1\Flow_Node0-Node5.csv
2001.2-2002.2,92,92,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N4\daisy_chain_large_2400_1-5_1\Flow_Node0-Node5.csv
2002.2-2003.2,92,92,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N4\daisy_chain_large_2400_1-5_1\Flow_Node0-Node5.csv
2003.2-2004.2,74,75,1.0135135135135136,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N4\daisy_chain_large_2400_1-5_1\Flow_Node0-Node5.csv
