Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000004098243_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.004098,2000.004288,inf,1,7,2343.0,"0.007663753805745297,0.007663753805745297",0.007664,2.396369,inf,22,22
2000008195671_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.008196,2000.008266,inf,2,7,2343.0,"0.0026547294278017404,0.010618917711206962,0.007663753805745297",0.006979,2.396369,inf,22,22
2000012291208_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.012291,2000.013534,inf,2,7,2343.0,"0.0026547294278017404,0.010618917711206962,0.007663753805745297",0.006979,2.396369,inf,22,22
2000016385323_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.016385,2000.016655,0.129961,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000020482860_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.020483,2000.020713,0.125863,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000024576931_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.024577,2000.024927,0.123639,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000028678905_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.028679,2000.029117,0.119537,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000032775092_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.032775,2000.032985,0.117371,3,1,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000036869113_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.036869,2000.037179,0.113277,3,1,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000040969755_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.04097,2000.042043,0.111226,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000045071284_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.045071,2000.045161,0.107125,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000049170979_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.049171,2000.049381,0.107142,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000053265436_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.053265,2000.053455,0.103048,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000057368135_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.057368,2000.058514,0.104728,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000061466492_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.061466,2000.063513,0.10063,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000065568484_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.065568,2000.066608,0.099517,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000069668599_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.069669,2000.071684,0.095416,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000073767667_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.073768,2000.077105,0.095309,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000077870364_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.07787,2000.082153,0.091207,3,0,2327.5,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000081970098_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.08197,2000.082153,0.090121,3,0,2327.5,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000086065211_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.086065,2000.09004,0.086026,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000090164194_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.090164,2000.095563,0.084894,3,0,2327.5,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000094260375_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.09426,2000.095563,0.080798,3,0,2327.5,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000098356188_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.098356,2000.099512,0.083577,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000102455067_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.102455,2000.102805,0.079478,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000106557537_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.106558,2000.10831,0.079323,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000110652151_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.110652,2000.110922,0.075229,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000114746644_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.114747,2000.115037,0.074049,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000118846229_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.118846,2000.119076,0.06995,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000122944033_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.122944,2000.123034,0.07081,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000127039275_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.127039,2000.129069,0.066715,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000131137979_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.131138,2000.131518,0.068604,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
2000135238409_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.135238,2000.135588,0.064504,3,0,2343.0,"0.0026547294278017404,0.010618917711206962,0.010618917711206962",0.007964,3.320415,3.320415,22,22
