Time_Window,Generated_Packets,Received_Packets,Instantaneous_PDR,Flow_ID,File_Path
2001.6-2002.6,316,436,1.379746835443038,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2002.6-2003.6,275,430,1.5636363636363637,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2003.6-2004.6,238,234,0.9831932773109243,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2004.6-2005.6,238,236,0.9915966386554622,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2005.6-2006.6,238,235,0.9873949579831933,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2006.6-2007.6,238,233,0.9789915966386554,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2007.6-2008.6,238,239,1.004201680672269,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2008.6-2009.6,235,233,0.9914893617021276,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2009.6-2010.6,240,240,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2010.6-2011.6,232,232,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2011.6-2012.6,236,232,0.9830508474576272,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2012.6-2013.6,234,238,1.017094017094017,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2013.6-2014.6,232,238,1.0258620689655173,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2014.6-2015.6,232,234,1.0086206896551724,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2015.6-2016.6,238,232,0.9747899159663865,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2016.6-2017.6,244,236,0.9672131147540983,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2017.6-2018.6,232,238,1.0258620689655173,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2018.6-2019.6,236,240,1.0169491525423728,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2019.6-2020.6,230,232,1.008695652173913,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2020.6-2021.6,242,239,0.987603305785124,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2021.6-2022.6,236,229,0.9703389830508474,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2022.6-2023.6,240,242,1.0083333333333333,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2023.6-2024.6,234,236,1.0085470085470085,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2024.6-2025.6,238,240,1.0084033613445378,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2025.6-2026.6,240,232,0.9666666666666667,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2026.6-2027.6,226,236,1.0442477876106195,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2027.6-2028.6,254,230,0.905511811023622,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2028.6-2029.6,220,238,1.0818181818181818,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2029.6-2030.6,235,242,1.0297872340425531,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2030.6-2031.6,238,232,0.9747899159663865,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2031.6-2032.6,238,232,0.9747899159663865,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2032.6-2033.6,238,236,0.9915966386554622,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2033.6-2034.6,238,238,1.0,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
2034.6-2035.6,238,232,0.9747899159663865,Flow_Node0-Node5,C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N100\daisy_chain_medium_1000_8-0_1\Flow_Node0-Node5.csv
