File Path,Run No,Packets Generated,Packets Received,PDR,Avg Delay,#Retransmissions,#Forwards,Avg Route Length,%Route Uptime,%HQ Route Uptime,Route Switches,Packet Drop (Expiry),Packet Drop (Queue Management),Packet Drop (Retry),Packet Drop (Overflow),Packet Drop (No Route),Packet Reinserted (TCP),Flow_ID
C:\Users\Ameliyn\MCA_Routing_BSCAP\Results_Multi_N4\daisy_chain_medium_1200_2-0_0\Flow_Node0-Node6.csv,1,489,489,1.0,0.010100507157464213,0,2445,5.0,1.0,1.0,0,0,0,0,0,0,0,Flow_Node0-Node6
Mean,,489.0,489.0,1.0,0.010100507157464213,0.0,2445.0,5.0,1.0,1.0,0.0,,,,,,,
Median,,489.0,489.0,1.0,0.010100507157464213,0.0,2445.0,5.0,1.0,1.0,0.0,,,,,,,
95% CI Lower,,,,,,,,,,,,,,,,,,
95% CI Upper,,,,,,,,,,,,,,,,,,
