Pkt ID,Route,Generation Time (in s),First Tx At (in s),Delay (in s),Times Packet Forwarded,Retransmissions,Packet Size (in bytes),Tx Power (in watt),Average Transmission Power in the route (in watt),Min. SINR Along Route,SINR at Flow Dest,Min. Data Rate Along Route (in Mbps),Data Rate at Flow Src (in Mbps)
2000004103315_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.004103,2000.004213,inf,1,7,2343.0,"0.030655015222981186,0.030655015222981186",0.030655,2.396369,inf,22,22
2000008206018_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.008206,2000.009171,inf,2,7,2343.0,"0.010618917711206962,0.04247567084482785,0.030655015222981186",0.027917,2.396369,inf,22,22
2000012306405_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.012306,2000.012703,inf,2,7,2343.0,"0.010618917711206962,0.04247567084482785,0.030655015222981186",0.027917,2.396369,inf,22,22
2000016407521_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.016408,2000.016738,0.124915,3,1,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000020502604_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.020503,2000.020633,0.12082,3,1,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000024596387_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.024596,2000.024746,0.120739,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000028691945_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.028692,2000.028962,0.116643,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000032787665_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.032788,2000.032958,0.115685,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000036890927_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.036891,2000.037181,0.111582,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000040991650_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.040992,2000.041315,0.110433,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000045086641_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.045087,2000.045217,0.106338,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000049182887_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.049183,2000.049413,0.104392,3,1,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000053282167_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.053282,2000.056461,0.100293,3,1,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000057384984_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.057385,2000.061755,0.100433,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000061481629_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.061482,2000.061755,0.096336,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000065576769_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.065577,2000.067826,0.097965,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000069672541_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.069673,2000.070827,0.093869,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000073766732_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.073767,2000.076021,0.093961,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000077868225_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.077868,2000.081216,0.08986,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000081964480_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.081964,2000.086931,0.087914,3,1,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000086059991_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.08606,2000.086931,0.083818,3,1,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000090157467_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.090157,2000.091569,0.081631,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000094255547_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.094256,2000.094566,0.077532,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000098349283_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.098349,2000.098419,0.075349,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000102442719_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.102443,2000.102553,0.071255,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000106537364_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.106537,2000.107408,0.069344,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000110632678_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.110633,2000.110883,0.065248,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000114729737_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.11473,2000.11498,0.063041,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000118832879_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.118833,2000.118963,0.058938,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000122936125_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.122936,2000.123126,0.058854,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000127038518_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.127039,2000.127149,0.054751,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000131137484_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.131137,2000.131676,0.052543,3,1,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000135240168_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.13524,2000.137137,0.04844,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000139341965_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.139342,2000.141414,0.051851,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000143444428_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.143444,2000.145531,0.047749,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000147545071_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.147545,2000.149664,0.049517,3,1,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000151642915_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.151643,2000.158006,0.045419,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000155737890_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.155738,2000.158006,0.043274,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000159835341_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.159835,2000.163627,0.039177,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000163936610_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.163937,2000.173756,0.039003,3,1,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000168035375_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.168035,2000.173756,0.034905,3,1,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000172132716_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.172133,2000.185685,0.033865,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000176231461_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.176231,2000.185685,0.029767,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000180333747_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.180334,2000.191506,0.029519,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000184436134_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.184436,2000.191506,0.025417,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000188531214_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.188531,2000.193376,0.025231,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000192633340_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.192633,2000.193376,0.021129,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000196728030_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.196728,2000.199085,0.0233,3,2,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000200825632_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.200826,2000.210041,0.029083,3,1,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000204927236_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.204927,2000.210041,0.024982,3,1,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000209028651_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.209029,2000.217191,0.02285,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000213128877_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.213129,2000.217191,0.01875,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000217225306_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.217225,2000.224366,0.020478,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000221320224_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.22132,2000.224366,0.016383,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000225417239_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.225417,2000.232052,0.016245,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000229511143_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.229511,2000.232052,0.012151,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000233608566_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.233609,2000.237978,0.015402,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000237707516_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.237708,2000.237978,0.011303,3,0,2327.5,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000241806815_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.241807,2000.241937,0.009299,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000245905702_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.245906,2000.246148,0.008503,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000250003780_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.250004,2000.251234,0.007648,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000254099299_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.254099,2000.254582,0.004723,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000258202471_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.258202,2000.258975,0.003979,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000262299205_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.262299,2000.262529,0.003356,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000266400950_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.266401,2000.266651,0.003356,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000270495214_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.270495,2000.270545,0.003236,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000274593988_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.274594,2000.274824,0.003516,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000278690812_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.278691,2000.278781,0.003176,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000282792047_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.282792,2000.283082,0.003716,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
2000286892274_Node0_Node5_Zero,"[0, 1, 3, 5]",2000.286892,2000.287162,0.003516,3,0,2343.0,"0.010618917711206962,0.04247567084482785,0.04247567084482785",0.031857,3.320415,3.320415,22,22
