Packet ID,Enqueue Time (in s),Dequeue Time (in s),Dropped?,Drop Reason,Freezes,Tx INTF,Rx INTF
2000004098606_Node0_Node5_Zero,2000.006152,2000.008203,0,,0,7.572525408e-13,0
2000008198064_Node0_Node5_Zero,2000.012031,2000.014162,0,,0,8.41391712e-13,0
2000012296933_Node0_Node5_Zero,2000.019683,2000.021635,0,,0,7.572525408e-13,0
2000016390551_Node0_Node5_Zero,2000.025903,2000.031764,0,,0,7.572525408e-13,0
2000020492693_Node0_Node5_Zero,2000.027891,2000.033714,0,,0,7.572525408e-13,0
2000024586720_Node0_Node5_Zero,2000.029821,2000.035704,0,,0,7.572525408e-13,0
2000028683127_Node0_Node5_Zero,2000.041385,2000.045374,0,,6,7.572525408e-13,0
2000032782851_Node0_Node5_Zero,2000.048481,2000.0523,0,,37,8.211901065137012e-13,0
2000036884730_Node0_Node5_Zero,2000.050377,2000.056251,0,,0,7.572525408e-13,0
2000040987258_Node0_Node5_Zero,2000.054307,2000.058121,0,,0,7.572525408e-13,0
2000045083949_Node0_Node5_Zero,2000.060125,2000.068442,0,,9,7.572525408e-13,0
2000049178202_Node0_Node5_Zero,2000.103469,2000.10546,0,,0,7.572525408e-13,0
2000053278782_Node0_Node5_Zero,2000.107345,2000.109376,0,,0,7.572525408e-13,0
2000057382010_Node0_Node5_Zero,2000.113709,2000.11564,0,,0,7.572525408e-13,0
2000061476522_Node0_Node5_Zero,2000.132478,2000.140104,0,,0,7.572525408e-13,0
2000065575289_Node0_Node5_Zero,2000.134393,2000.142014,0,,0,7.572525408e-13,0
2000069671480_Node0_Node5_Zero,2000.136263,2000.145943,0,,8,7.572525408e-13,0
2000073767541_Node0_Node5_Zero,2000.138133,2000.159336,0,,25,7.572525408e-13,0
2000077861797_Node0_Node5_Zero,2000.151359,2000.16346,0,,17,7.572525408e-13,0
2000081965097_Node0_Node5_Zero,2000.153231,2000.16549,0,,5,7.572525408e-13,0
2000086058991_Node0_Node5_Zero,2000.155361,2000.16752,0,,5,7.572525408e-13,0
2000090154710_Node0_Node5_Zero,2000.161341,2000.16949,0,,0,7.572525408e-13,0
2000094250530_Node0_Node5_Zero,2000.171444,2000.214957,0,,6,7.572525408e-13,0
2000098352544_Node0_Node5_Zero,2000.177307,2000.233725,0,,136,7.572525408e-13,0
2000102447831_Node0_Node5_Zero,2000.179441,2000.235675,0,,136,7.572525408e-13,0
2000106548721_Node0_Node5_Zero,2000.181371,2000.23954,0,,136,7.572525408e-13,0
2000110643167_Node0_Node5_Zero,2000.183461,2000.24143,0,,136,7.572525408e-13,0
2000114745658_Node0_Node5_Zero,2000.185371,2000.264369,0,,215,7.572525408e-13,0
2000118848509_Node0_Node5_Zero,2000.187321,2000.268371,0,,215,7.572525408e-13,0
2000122949438_Node0_Node5_Zero,2000.189391,2000.2723,0,,221,7.572525408e-13,0
2000127049077_Node0_Node5_Zero,2000.191481,2000.279313,0,,221,7.572525408e-13,0
2000131151316_Node0_Node5_Zero,2000.193391,2000.28786,0,,233,7.572525408e-13,0
2000135254156_Node0_Node5_Zero,2000.195301,2000.289773,0,,233,7.572525408e-13,0
2000139352627_Node0_Node5_Zero,2000.197451,2000.304274,0,,234,7.572525408e-13,0
2000143449904_Node0_Node5_Zero,2000.199461,2000.312038,0,,234,7.572525408e-13,0
2000147543905_Node0_Node5_Zero,2000.201331,2000.314048,0,,234,7.572525408e-13,0
2000151642096_Node0_Node5_Zero,2000.203281,2000.321728,0,,244,7.572525408e-13,0
2000155740976_Node0_Node5_Zero,2000.205291,2000.323698,0,,244,7.572525408e-13,0
